service_id,date,exception_type
"MF2-19-690-aus","20241111","2"
"MF2-19-690-aus","20241112","2"
"MF2-19-690-aus","20241113","2"
"MF2-19-690-aus","20241118","2"
"MF2-19-690-aus","20241119","2"
"MF2-19-690-aus","20241120","2"
"MF2-19-690-aus","20241125","2"
"MF2-19-690-aus","20241126","2"
"MF2-19-690-aus","20241127","2"
"MF2-19-690-aus","20241202","2"
"MF2-19-690-aus","20241203","2"
"MF2-19-690-aus","20241204","2"
"MF2-19-690-aus","20241209","2"
"MF2-19-690-aus","20241210","2"
"MF2-19-690-aus","20241211","2"
"MF2-19-690-aus","20241216","2"
"MF2-19-690-aus","20241217","2"
"MF2-19-690-aus","20241218","2"
"MF2-19-690-aus","20241223","2"
"MF2-19-690-aus","20241224","2"
"MF2-19-690-aus","20241225","2"
"MF2-19-690-aus","20241230","2"
"MF2-19-690-aus","20241231","2"
"MF2-19-691-aus","20241021","2"
"MF2-19-691-aus","20241022","2"
"MF2-19-691-aus","20241023","2"
"MF2-19-691-aus","20241029","2"
"MF2-19-691-aus","20241030","2"
"MF2-19-691-aus","20241104","2"
"MF2-19-691-aus","20241105","2"
"MF2-19-691-aus","20241106","2"
"MF2-19-691-aus","20241111","2"
"MF2-19-691-aus","20241112","2"
"MF2-19-691-aus","20241113","2"
"MF2-19-691-aus","20241118","2"
"MF2-19-691-aus","20241119","2"
"MF2-19-691-aus","20241120","2"
"MF2-19-691-aus","20241125","2"
"MF2-19-691-aus","20241126","2"
"MF2-19-691-aus","20241127","2"
"MF2-19-691-aus","20241202","2"
"MF2-19-691-aus","20241203","2"
"MF2-19-691-aus","20241204","2"
"MF2-19-691-aus","20241209","2"
"MF2-19-691-aus","20241210","2"
"MF2-19-691-aus","20241211","2"
"MF2-19-691-aus","20241216","2"
"MF2-19-691-aus","20241217","2"
"MF2-19-691-aus","20241218","2"
"MF2-19-691-aus","20241223","2"
"MF2-19-691-aus","20241224","2"
"MF2-19-691-aus","20241225","2"
"MF2-19-691-aus","20241230","2"
"MF2-19-691-aus","20241231","2"
"MF2-19-693-aus","20241021","2"
"MF2-19-693-aus","20241022","2"
"MF2-19-693-aus","20241023","2"
"MF2-19-693-aus","20241029","2"
"MF2-19-693-aus","20241030","2"
"MF2-19-693-aus","20241104","2"
"MF2-19-693-aus","20241105","2"
"MF2-19-693-aus","20241106","2"
"MF2-19-693-aus","20241111","2"
"MF2-19-693-aus","20241112","2"
"MF2-19-693-aus","20241113","2"
"MF2-19-693-aus","20241118","2"
"MF2-19-693-aus","20241119","2"
"MF2-19-693-aus","20241120","2"
"MF2-19-693-aus","20241125","2"
"MF2-19-693-aus","20241126","2"
"MF2-19-693-aus","20241127","2"
"MF2-19-693-aus","20241202","2"
"MF2-19-693-aus","20241203","2"
"MF2-19-693-aus","20241204","2"
"MF2-19-693-aus","20241209","2"
"MF2-19-693-aus","20241210","2"
"MF2-19-693-aus","20241211","2"
"MF2-19-693-aus","20241216","2"
"MF2-19-693-aus","20241217","2"
"MF2-19-693-aus","20241218","2"
"MF2-19-693-aus","20241223","2"
"MF2-19-693-aus","20241224","2"
"MF2-19-693-aus","20241225","2"
"MF2-19-693-aus","20241230","2"
"MF2-19-693-aus","20241231","2"
"MF2-19-694-aus","20241021","2"
"MF2-19-694-aus","20241022","2"
"MF2-19-694-aus","20241023","2"
"MF2-19-694-aus","20241029","2"
"MF2-19-694-aus","20241030","2"
"MF2-19-694-aus","20241104","2"
"MF2-19-694-aus","20241105","2"
"MF2-19-694-aus","20241106","2"
"MF2-19-694-aus","20241111","2"
"MF2-19-694-aus","20241112","2"
"MF2-19-694-aus","20241113","2"
"MF2-19-694-aus","20241118","2"
"MF2-19-694-aus","20241119","2"
"MF2-19-694-aus","20241120","2"
"MF2-19-694-aus","20241125","2"
"MF2-19-694-aus","20241126","2"
"MF2-19-694-aus","20241127","2"
"MF2-19-694-aus","20241202","2"
"MF2-19-694-aus","20241203","2"
"MF2-19-694-aus","20241204","2"
"MF2-19-694-aus","20241209","2"
"MF2-19-694-aus","20241210","2"
"MF2-19-694-aus","20241211","2"
"MF2-19-694-aus","20241216","2"
"MF2-19-694-aus","20241217","2"
"MF2-19-694-aus","20241218","2"
"MF2-19-694-aus","20241223","2"
"MF2-19-694-aus","20241224","2"
"MF2-19-694-aus","20241225","2"
"MF2-19-694-aus","20241230","2"
"MF2-19-694-aus","20241231","2"
"MF2-19-696-aus","20241021","2"
"MF2-19-696-aus","20241022","2"
"MF2-19-696-aus","20241023","2"
"MF2-19-696-aus","20241029","2"
"MF2-19-696-aus","20241030","2"
"MF2-19-696-aus","20241104","2"
"MF2-19-696-aus","20241105","2"
"MF2-19-696-aus","20241106","2"
"MF2-19-696-aus","20241111","2"
"MF2-19-696-aus","20241112","2"
"MF2-19-696-aus","20241113","2"
"MF2-19-696-aus","20241118","2"
"MF2-19-696-aus","20241119","2"
"MF2-19-696-aus","20241120","2"
"MF2-19-696-aus","20241125","2"
"MF2-19-696-aus","20241126","2"
"MF2-19-696-aus","20241127","2"
"MF2-19-696-aus","20241202","2"
"MF2-19-696-aus","20241203","2"
"MF2-19-696-aus","20241204","2"
"MF2-19-696-aus","20241209","2"
"MF2-19-696-aus","20241210","2"
"MF2-19-696-aus","20241211","2"
"MF2-19-696-aus","20241216","2"
"MF2-19-696-aus","20241217","2"
"MF2-19-696-aus","20241218","2"
"MF2-19-696-aus","20241223","2"
"MF2-19-696-aus","20241224","2"
"MF2-19-696-aus","20241225","2"
"MF2-19-696-aus","20241230","2"
"MF2-19-696-aus","20241231","2"
"MF2-19-697-aus","20241021","2"
"MF2-19-697-aus","20241022","2"
"MF2-19-697-aus","20241023","2"
"MF2-19-697-aus","20241029","2"
"MF2-19-697-aus","20241030","2"
"MF2-19-697-aus","20241104","2"
"MF2-19-697-aus","20241105","2"
"MF2-19-697-aus","20241106","2"
"MF2-19-697-aus","20241111","2"
"MF2-19-697-aus","20241112","2"
"MF2-19-697-aus","20241113","2"
"MF2-19-697-aus","20241118","2"
"MF2-19-697-aus","20241119","2"
"MF2-19-697-aus","20241120","2"
"MF2-19-697-aus","20241125","2"
"MF2-19-697-aus","20241126","2"
"MF2-19-697-aus","20241127","2"
"MF2-19-697-aus","20241202","2"
"MF2-19-697-aus","20241203","2"
"MF2-19-697-aus","20241204","2"
"MF2-19-697-aus","20241209","2"
"MF2-19-697-aus","20241210","2"
"MF2-19-697-aus","20241211","2"
"MF2-19-697-aus","20241216","2"
"MF2-19-697-aus","20241217","2"
"MF2-19-697-aus","20241218","2"
"MF2-19-697-aus","20241223","2"
"MF2-19-697-aus","20241224","2"
"MF2-19-697-aus","20241225","2"
"MF2-19-697-aus","20241230","2"
"MF2-19-697-aus","20241231","2"
"MF2-19-699-aus","20241021","2"
"MF2-19-699-aus","20241022","2"
"MF2-19-699-aus","20241023","2"
"MF2-19-699-aus","20241029","2"
"MF2-19-699-aus","20241030","2"
"MF2-19-699-aus","20241104","2"
"MF2-19-699-aus","20241105","2"
"MF2-19-699-aus","20241106","2"
"MF2-19-699-aus","20241111","2"
"MF2-19-699-aus","20241112","2"
"MF2-19-699-aus","20241113","2"
"MF2-19-699-aus","20241118","2"
"MF2-19-699-aus","20241119","2"
"MF2-19-699-aus","20241120","2"
"MF2-19-699-aus","20241125","2"
"MF2-19-699-aus","20241126","2"
"MF2-19-699-aus","20241127","2"
"MF2-19-699-aus","20241202","2"
"MF2-19-699-aus","20241203","2"
"MF2-19-699-aus","20241204","2"
"MF2-19-699-aus","20241209","2"
"MF2-19-699-aus","20241210","2"
"MF2-19-699-aus","20241211","2"
"MF2-19-699-aus","20241216","2"
"MF2-19-699-aus","20241217","2"
"MF2-19-699-aus","20241218","2"
"MF2-19-699-aus","20241223","2"
"MF2-19-699-aus","20241224","2"
"MF2-19-699-aus","20241225","2"
"MF2-19-699-aus","20241230","2"
"MF2-19-699-aus","20241231","2"
"MF2-19-732-aus","20241021","2"
"MF2-19-732-aus","20241022","2"
"MF2-19-732-aus","20241023","2"
"MF2-19-732-aus","20241029","2"
"MF2-19-732-aus","20241030","2"
"MF2-19-732-aus","20241104","2"
"MF2-19-732-aus","20241105","2"
"MF2-19-732-aus","20241106","2"
"MF2-19-732-aus","20241111","2"
"MF2-19-732-aus","20241112","2"
"MF2-19-732-aus","20241113","2"
"MF2-19-732-aus","20241118","2"
"MF2-19-732-aus","20241119","2"
"MF2-19-732-aus","20241120","2"
"MF2-19-732-aus","20241125","2"
"MF2-19-732-aus","20241126","2"
"MF2-19-732-aus","20241127","2"
"MF2-19-732-aus","20241202","2"
"MF2-19-732-aus","20241203","2"
"MF2-19-732-aus","20241204","2"
"MF2-19-732-aus","20241209","2"
"MF2-19-732-aus","20241210","2"
"MF2-19-732-aus","20241211","2"
"MF2-19-732-aus","20241216","2"
"MF2-19-732-aus","20241217","2"
"MF2-19-732-aus","20241218","2"
"MF2-19-732-aus","20241223","2"
"MF2-19-732-aus","20241224","2"
"MF2-19-732-aus","20241225","2"
"MF2-19-732-aus","20241230","2"
"MF2-19-732-aus","20241231","2"
"MF2-19-734-aus","20241021","2"
"MF2-19-734-aus","20241022","2"
"MF2-19-734-aus","20241023","2"
"MF2-19-734-aus","20241029","2"
"MF2-19-734-aus","20241030","2"
"MF2-19-734-aus","20241104","2"
"MF2-19-734-aus","20241105","2"
"MF2-19-734-aus","20241106","2"
"MF2-19-734-aus","20241111","2"
"MF2-19-734-aus","20241112","2"
"MF2-19-734-aus","20241113","2"
"MF2-19-734-aus","20241118","2"
"MF2-19-734-aus","20241119","2"
"MF2-19-734-aus","20241120","2"
"MF2-19-734-aus","20241125","2"
"MF2-19-734-aus","20241126","2"
"MF2-19-734-aus","20241127","2"
"MF2-19-734-aus","20241202","2"
"MF2-19-734-aus","20241203","2"
"MF2-19-734-aus","20241204","2"
"MF2-19-734-aus","20241209","2"
"MF2-19-734-aus","20241210","2"
"MF2-19-734-aus","20241211","2"
"MF2-19-734-aus","20241216","2"
"MF2-19-734-aus","20241217","2"
"MF2-19-734-aus","20241218","2"
"MF2-19-734-aus","20241223","2"
"MF2-19-734-aus","20241224","2"
"MF2-19-734-aus","20241225","2"
"MF2-19-734-aus","20241230","2"
"MF2-19-734-aus","20241231","2"
"MF2-19-735-aus","20241021","2"
"MF2-19-735-aus","20241022","2"
"MF2-19-735-aus","20241023","2"
"MF2-19-735-aus","20241029","2"
"MF2-19-735-aus","20241030","2"
"MF2-19-735-aus","20241104","2"
"MF2-19-735-aus","20241105","2"
"MF2-19-735-aus","20241106","2"
"MF2-19-735-aus","20241111","2"
"MF2-19-735-aus","20241112","2"
"MF2-19-735-aus","20241113","2"
"MF2-19-735-aus","20241118","2"
"MF2-19-735-aus","20241119","2"
"MF2-19-735-aus","20241120","2"
"MF2-19-735-aus","20241125","2"
"MF2-19-735-aus","20241126","2"
"MF2-19-735-aus","20241127","2"
"MF2-19-735-aus","20241202","2"
"MF2-19-735-aus","20241203","2"
"MF2-19-735-aus","20241204","2"
"MF2-19-735-aus","20241209","2"
"MF2-19-735-aus","20241210","2"
"MF2-19-735-aus","20241211","2"
"MF2-19-735-aus","20241216","2"
"MF2-19-735-aus","20241217","2"
"MF2-19-735-aus","20241218","2"
"MF2-19-735-aus","20241223","2"
"MF2-19-735-aus","20241224","2"
"MF2-19-735-aus","20241225","2"
"MF2-19-735-aus","20241230","2"
"MF2-19-735-aus","20241231","2"
"MF2-19-736-aus","20241021","2"
"MF2-19-736-aus","20241022","2"
"MF2-19-736-aus","20241023","2"
"MF2-19-736-aus","20241029","2"
"MF2-19-736-aus","20241030","2"
"MF2-19-736-aus","20241104","2"
"MF2-19-736-aus","20241105","2"
"MF2-19-736-aus","20241106","2"
"MF2-19-736-aus","20241111","2"
"MF2-19-736-aus","20241112","2"
"MF2-19-736-aus","20241113","2"
"MF2-19-736-aus","20241118","2"
"MF2-19-736-aus","20241119","2"
"MF2-19-736-aus","20241120","2"
"MF2-19-736-aus","20241125","2"
"MF2-19-736-aus","20241126","2"
"MF2-19-736-aus","20241127","2"
"MF2-19-736-aus","20241202","2"
"MF2-19-736-aus","20241203","2"
"MF2-19-736-aus","20241204","2"
"MF2-19-736-aus","20241209","2"
"MF2-19-736-aus","20241210","2"
"MF2-19-736-aus","20241211","2"
"MF2-19-736-aus","20241216","2"
"MF2-19-736-aus","20241217","2"
"MF2-19-736-aus","20241218","2"
"MF2-19-736-aus","20241223","2"
"MF2-19-736-aus","20241224","2"
"MF2-19-736-aus","20241225","2"
"MF2-19-736-aus","20241230","2"
"MF2-19-736-aus","20241231","2"
"MF2-19-737-aus","20241021","2"
"MF2-19-737-aus","20241022","2"
"MF2-19-737-aus","20241023","2"
"MF2-19-737-aus","20241029","2"
"MF2-19-737-aus","20241030","2"
"MF2-19-737-aus","20241104","2"
"MF2-19-737-aus","20241105","2"
"MF2-19-737-aus","20241106","2"
"MF2-19-737-aus","20241111","2"
"MF2-19-737-aus","20241112","2"
"MF2-19-737-aus","20241113","2"
"MF2-19-737-aus","20241118","2"
"MF2-19-737-aus","20241119","2"
"MF2-19-737-aus","20241120","2"
"MF2-19-737-aus","20241125","2"
"MF2-19-737-aus","20241126","2"
"MF2-19-737-aus","20241127","2"
"MF2-19-737-aus","20241202","2"
"MF2-19-737-aus","20241203","2"
"MF2-19-737-aus","20241204","2"
"MF2-19-737-aus","20241209","2"
"MF2-19-737-aus","20241210","2"
"MF2-19-737-aus","20241211","2"
"MF2-19-737-aus","20241216","2"
"MF2-19-737-aus","20241217","2"
"MF2-19-737-aus","20241218","2"
"MF2-19-737-aus","20241223","2"
"MF2-19-737-aus","20241224","2"
"MF2-19-737-aus","20241225","2"
"MF2-19-737-aus","20241230","2"
"MF2-19-737-aus","20241231","2"
"MF2-19-742-aus","20241021","2"
"MF2-19-742-aus","20241022","2"
"MF2-19-742-aus","20241023","2"
"MF2-19-742-aus","20241029","2"
"MF2-19-742-aus","20241030","2"
"MF2-19-742-aus","20241104","2"
"MF2-19-742-aus","20241105","2"
"MF2-19-742-aus","20241106","2"
"MF2-19-742-aus","20241111","2"
"MF2-19-742-aus","20241112","2"
"MF2-19-742-aus","20241113","2"
"MF2-19-742-aus","20241118","2"
"MF2-19-742-aus","20241119","2"
"MF2-19-742-aus","20241120","2"
"MF2-19-742-aus","20241125","2"
"MF2-19-742-aus","20241126","2"
"MF2-19-742-aus","20241127","2"
"MF2-19-742-aus","20241202","2"
"MF2-19-742-aus","20241203","2"
"MF2-19-742-aus","20241204","2"
"MF2-19-742-aus","20241209","2"
"MF2-19-742-aus","20241210","2"
"MF2-19-742-aus","20241211","2"
"MF2-19-742-aus","20241216","2"
"MF2-19-742-aus","20241217","2"
"MF2-19-742-aus","20241218","2"
"MF2-19-742-aus","20241223","2"
"MF2-19-742-aus","20241224","2"
"MF2-19-742-aus","20241225","2"
"MF2-19-742-aus","20241230","2"
"MF2-19-742-aus","20241231","2"
"MF2-19-745-aus","20241021","2"
"MF2-19-745-aus","20241022","2"
"MF2-19-745-aus","20241023","2"
"MF2-19-745-aus","20241029","2"
"MF2-19-745-aus","20241030","2"
"MF2-19-745-aus","20241104","2"
"MF2-19-745-aus","20241105","2"
"MF2-19-745-aus","20241106","2"
"MF2-19-745-aus","20241111","2"
"MF2-19-745-aus","20241112","2"
"MF2-19-745-aus","20241113","2"
"MF2-19-745-aus","20241118","2"
"MF2-19-745-aus","20241119","2"
"MF2-19-745-aus","20241120","2"
"MF2-19-745-aus","20241125","2"
"MF2-19-745-aus","20241126","2"
"MF2-19-745-aus","20241127","2"
"MF2-19-745-aus","20241202","2"
"MF2-19-745-aus","20241203","2"
"MF2-19-745-aus","20241204","2"
"MF2-19-745-aus","20241209","2"
"MF2-19-745-aus","20241210","2"
"MF2-19-745-aus","20241211","2"
"MF2-19-745-aus","20241216","2"
"MF2-19-745-aus","20241217","2"
"MF2-19-745-aus","20241218","2"
"MF2-19-745-aus","20241223","2"
"MF2-19-745-aus","20241224","2"
"MF2-19-745-aus","20241225","2"
"MF2-19-745-aus","20241230","2"
"MF2-19-745-aus","20241231","2"
"MF2-19-753-aus","20241021","2"
"MF2-19-753-aus","20241022","2"
"MF2-19-753-aus","20241023","2"
"MF2-19-753-aus","20241029","2"
"MF2-19-753-aus","20241030","2"
"MF2-19-753-aus","20241104","2"
"MF2-19-753-aus","20241105","2"
"MF2-19-753-aus","20241106","2"
"MF2-19-753-aus","20241111","2"
"MF2-19-753-aus","20241112","2"
"MF2-19-753-aus","20241113","2"
"MF2-19-753-aus","20241118","2"
"MF2-19-753-aus","20241119","2"
"MF2-19-753-aus","20241120","2"
"MF2-19-753-aus","20241125","2"
"MF2-19-753-aus","20241126","2"
"MF2-19-753-aus","20241127","2"
"MF2-19-753-aus","20241202","2"
"MF2-19-753-aus","20241203","2"
"MF2-19-753-aus","20241204","2"
"MF2-19-753-aus","20241209","2"
"MF2-19-753-aus","20241210","2"
"MF2-19-753-aus","20241211","2"
"MF2-19-753-aus","20241216","2"
"MF2-19-753-aus","20241217","2"
"MF2-19-753-aus","20241218","2"
"MF2-19-753-aus","20241223","2"
"MF2-19-753-aus","20241224","2"
"MF2-19-753-aus","20241225","2"
"MF2-19-753-aus","20241230","2"
"MF2-19-753-aus","20241231","2"
"MF2-19-754-aus","20241021","2"
"MF2-19-754-aus","20241022","2"
"MF2-19-754-aus","20241023","2"
"MF2-19-754-aus","20241029","2"
"MF2-19-754-aus","20241030","2"
"MF2-19-754-aus","20241104","2"
"MF2-19-754-aus","20241105","2"
"MF2-19-754-aus","20241106","2"
"MF2-19-754-aus","20241111","2"
"MF2-19-754-aus","20241112","2"
"MF2-19-754-aus","20241113","2"
"MF2-19-754-aus","20241118","2"
"MF2-19-754-aus","20241119","2"
"MF2-19-754-aus","20241120","2"
"MF2-19-754-aus","20241125","2"
"MF2-19-754-aus","20241126","2"
"MF2-19-754-aus","20241127","2"
"MF2-19-754-aus","20241202","2"
"MF2-19-754-aus","20241203","2"
"MF2-19-754-aus","20241204","2"
"MF2-19-754-aus","20241209","2"
"MF2-19-754-aus","20241210","2"
"MF2-19-754-aus","20241211","2"
"MF2-19-754-aus","20241216","2"
"MF2-19-754-aus","20241217","2"
"MF2-19-754-aus","20241218","2"
"MF2-19-754-aus","20241223","2"
"MF2-19-754-aus","20241224","2"
"MF2-19-754-aus","20241225","2"
"MF2-19-754-aus","20241230","2"
"MF2-19-754-aus","20241231","2"
"MF2-19-755-aus","20241021","2"
"MF2-19-755-aus","20241022","2"
"MF2-19-755-aus","20241023","2"
"MF2-19-755-aus","20241029","2"
"MF2-19-755-aus","20241030","2"
"MF2-19-755-aus","20241104","2"
"MF2-19-755-aus","20241105","2"
"MF2-19-755-aus","20241106","2"
"MF2-19-755-aus","20241111","2"
"MF2-19-755-aus","20241112","2"
"MF2-19-755-aus","20241113","2"
"MF2-19-755-aus","20241118","2"
"MF2-19-755-aus","20241119","2"
"MF2-19-755-aus","20241120","2"
"MF2-19-755-aus","20241125","2"
"MF2-19-755-aus","20241126","2"
"MF2-19-755-aus","20241127","2"
"MF2-19-755-aus","20241202","2"
"MF2-19-755-aus","20241203","2"
"MF2-19-755-aus","20241204","2"
"MF2-19-755-aus","20241209","2"
"MF2-19-755-aus","20241210","2"
"MF2-19-755-aus","20241211","2"
"MF2-19-755-aus","20241216","2"
"MF2-19-755-aus","20241217","2"
"MF2-19-755-aus","20241218","2"
"MF2-19-755-aus","20241223","2"
"MF2-19-755-aus","20241224","2"
"MF2-19-755-aus","20241225","2"
"MF2-19-755-aus","20241230","2"
"MF2-19-755-aus","20241231","2"
"MF2-19-765-aus","20241021","2"
"MF2-19-765-aus","20241022","2"
"MF2-19-765-aus","20241023","2"
"MF2-19-765-aus","20241029","2"
"MF2-19-765-aus","20241030","2"
"MF2-19-765-aus","20241104","2"
"MF2-19-765-aus","20241105","2"
"MF2-19-765-aus","20241106","2"
"MF2-19-765-aus","20241111","2"
"MF2-19-765-aus","20241112","2"
"MF2-19-765-aus","20241113","2"
"MF2-19-765-aus","20241118","2"
"MF2-19-765-aus","20241119","2"
"MF2-19-765-aus","20241120","2"
"MF2-19-765-aus","20241125","2"
"MF2-19-765-aus","20241126","2"
"MF2-19-765-aus","20241127","2"
"MF2-19-765-aus","20241202","2"
"MF2-19-765-aus","20241203","2"
"MF2-19-765-aus","20241204","2"
"MF2-19-765-aus","20241209","2"
"MF2-19-765-aus","20241210","2"
"MF2-19-765-aus","20241211","2"
"MF2-19-765-aus","20241216","2"
"MF2-19-765-aus","20241217","2"
"MF2-19-765-aus","20241218","2"
"MF2-19-765-aus","20241223","2"
"MF2-19-765-aus","20241224","2"
"MF2-19-765-aus","20241225","2"
"MF2-19-765-aus","20241230","2"
"MF2-19-765-aus","20241231","2"
"MF2-20-900-aus","20241011","2"
"MF2-20-900-aus","20241018","2"
"MF2-20-900-aus","20241025","2"
"MF2-20-900-aus","20241101","2"
"MF2-20-900-aus","20241108","2"
"MF2-20-900-aus","20241115","2"
"MF2-20-900-aus","20241122","2"
"MF2-20-900-aus","20241129","2"
"MF2-20-900-aus","20241206","2"
"MF2-20-900-aus","20241213","2"
"MF2-20-900-aus","20241220","2"
"MF2-20-900-aus","20241227","2"
"MF2-21-663-aus","20241021","2"
"MF2-21-663-aus","20241022","2"
"MF2-21-663-aus","20241023","2"
"MF2-21-663-aus","20241029","2"
"MF2-21-663-aus","20241030","2"
"MF2-21-663-aus","20241104","2"
"MF2-21-663-aus","20241105","2"
"MF2-21-663-aus","20241106","2"
"MF2-21-663-aus","20241111","2"
"MF2-21-663-aus","20241112","2"
"MF2-21-663-aus","20241113","2"
"MF2-21-663-aus","20241118","2"
"MF2-21-663-aus","20241119","2"
"MF2-21-663-aus","20241120","2"
"MF2-21-663-aus","20241125","2"
"MF2-21-663-aus","20241126","2"
"MF2-21-663-aus","20241127","2"
"MF2-21-663-aus","20241202","2"
"MF2-21-663-aus","20241203","2"
"MF2-21-663-aus","20241204","2"
"MF2-21-663-aus","20241209","2"
"MF2-21-663-aus","20241210","2"
"MF2-21-663-aus","20241211","2"
"MF2-21-663-aus","20241216","2"
"MF2-21-663-aus","20241217","2"
"MF2-21-663-aus","20241218","2"
"MF2-21-663-aus","20241223","2"
"MF2-21-663-aus","20241224","2"
"MF2-21-663-aus","20241225","2"
"MF2-21-663-aus","20241230","2"
"MF2-21-663-aus","20241231","2"
"MF2-21-664-aus","20241021","2"
"MF2-21-664-aus","20241022","2"
"MF2-21-664-aus","20241023","2"
"MF2-21-664-aus","20241029","2"
"MF2-21-664-aus","20241030","2"
"MF2-21-664-aus","20241104","2"
"MF2-21-664-aus","20241105","2"
"MF2-21-664-aus","20241106","2"
"MF2-21-664-aus","20241111","2"
"MF2-21-664-aus","20241112","2"
"MF2-21-664-aus","20241113","2"
"MF2-21-664-aus","20241118","2"
"MF2-21-664-aus","20241119","2"
"MF2-21-664-aus","20241120","2"
"MF2-21-664-aus","20241125","2"
"MF2-21-664-aus","20241126","2"
"MF2-21-664-aus","20241127","2"
"MF2-21-664-aus","20241202","2"
"MF2-21-664-aus","20241203","2"
"MF2-21-664-aus","20241204","2"
"MF2-21-664-aus","20241209","2"
"MF2-21-664-aus","20241210","2"
"MF2-21-664-aus","20241211","2"
"MF2-21-664-aus","20241216","2"
"MF2-21-664-aus","20241217","2"
"MF2-21-664-aus","20241218","2"
"MF2-21-664-aus","20241223","2"
"MF2-21-664-aus","20241224","2"
"MF2-21-664-aus","20241225","2"
"MF2-21-664-aus","20241230","2"
"MF2-21-664-aus","20241231","2"
"MF2-21-670-aus","20241004","2"
"MF2-21-670-aus","20241025","2"
"MF2-21-670-aus","20241101","2"
"MF2-21-670-aus","20241108","2"
"MF2-21-670-aus","20241115","2"
"MF2-21-670-aus","20241122","2"
"MF2-21-670-aus","20241129","2"
"MF2-21-670-aus","20241206","2"
"MF2-21-670-aus","20241213","2"
"MF2-21-670-aus","20241220","2"
"MF2-21-670-aus","20241227","2"
"MF2-21-671-aus","20241021","2"
"MF2-21-671-aus","20241022","2"
"MF2-21-671-aus","20241023","2"
"MF2-21-671-aus","20241029","2"
"MF2-21-671-aus","20241030","2"
"MF2-21-671-aus","20241104","2"
"MF2-21-671-aus","20241105","2"
"MF2-21-671-aus","20241106","2"
"MF2-21-671-aus","20241111","2"
"MF2-21-671-aus","20241112","2"
"MF2-21-671-aus","20241113","2"
"MF2-21-671-aus","20241118","2"
"MF2-21-671-aus","20241119","2"
"MF2-21-671-aus","20241120","2"
"MF2-21-671-aus","20241125","2"
"MF2-21-671-aus","20241126","2"
"MF2-21-671-aus","20241127","2"
"MF2-21-671-aus","20241202","2"
"MF2-21-671-aus","20241203","2"
"MF2-21-671-aus","20241204","2"
"MF2-21-671-aus","20241209","2"
"MF2-21-671-aus","20241210","2"
"MF2-21-671-aus","20241211","2"
"MF2-21-671-aus","20241216","2"
"MF2-21-671-aus","20241217","2"
"MF2-21-671-aus","20241218","2"
"MF2-21-671-aus","20241223","2"
"MF2-21-671-aus","20241224","2"
"MF2-21-671-aus","20241225","2"
"MF2-21-671-aus","20241230","2"
"MF2-21-671-aus","20241231","2"
"MF2-21-672-aus","20241021","2"
"MF2-21-672-aus","20241022","2"
"MF2-21-672-aus","20241023","2"
"MF2-21-672-aus","20241029","2"
"MF2-21-672-aus","20241030","2"
"MF2-21-672-aus","20241104","2"
"MF2-21-672-aus","20241105","2"
"MF2-21-672-aus","20241106","2"
"MF2-21-672-aus","20241111","2"
"MF2-21-672-aus","20241112","2"
"MF2-21-672-aus","20241113","2"
"MF2-21-672-aus","20241118","2"
"MF2-21-672-aus","20241119","2"
"MF2-21-672-aus","20241120","2"
"MF2-21-672-aus","20241125","2"
"MF2-21-672-aus","20241126","2"
"MF2-21-672-aus","20241127","2"
"MF2-21-672-aus","20241202","2"
"MF2-21-672-aus","20241203","2"
"MF2-21-672-aus","20241204","2"
"MF2-21-672-aus","20241209","2"
"MF2-21-672-aus","20241210","2"
"MF2-21-672-aus","20241211","2"
"MF2-21-672-aus","20241216","2"
"MF2-21-672-aus","20241217","2"
"MF2-21-672-aus","20241218","2"
"MF2-21-672-aus","20241223","2"
"MF2-21-672-aus","20241224","2"
"MF2-21-672-aus","20241225","2"
"MF2-21-672-aus","20241230","2"
"MF2-21-672-aus","20241231","2"
"MF2-21-675-aus","20241021","2"
"MF2-21-675-aus","20241022","2"
"MF2-21-675-aus","20241023","2"
"MF2-21-675-aus","20241029","2"
"MF2-21-675-aus","20241030","2"
"MF2-21-675-aus","20241104","2"
"MF2-21-675-aus","20241105","2"
"MF2-21-675-aus","20241106","2"
"MF2-21-675-aus","20241111","2"
"MF2-21-675-aus","20241112","2"
"MF2-21-675-aus","20241113","2"
"MF2-21-675-aus","20241118","2"
"MF2-21-675-aus","20241119","2"
"MF2-21-675-aus","20241120","2"
"MF2-21-675-aus","20241125","2"
"MF2-21-675-aus","20241126","2"
"MF2-21-675-aus","20241127","2"
"MF2-21-675-aus","20241202","2"
"MF2-21-675-aus","20241203","2"
"MF2-21-675-aus","20241204","2"
"MF2-21-675-aus","20241209","2"
"MF2-21-675-aus","20241210","2"
"MF2-21-675-aus","20241211","2"
"MF2-21-675-aus","20241216","2"
"MF2-21-675-aus","20241217","2"
"MF2-21-675-aus","20241218","2"
"MF2-21-675-aus","20241223","2"
"MF2-21-675-aus","20241224","2"
"MF2-21-675-aus","20241225","2"
"MF2-21-675-aus","20241230","2"
"MF2-21-675-aus","20241231","2"
"MF2-21-677-aus","20241021","2"
"MF2-21-677-aus","20241022","2"
"MF2-21-677-aus","20241023","2"
"MF2-21-677-aus","20241029","2"
"MF2-21-677-aus","20241030","2"
"MF2-21-677-aus","20241104","2"
"MF2-21-677-aus","20241105","2"
"MF2-21-677-aus","20241106","2"
