Region,population,population_density,percentage_working_population,internal_arrivals,nBusiness,nHouses,nTownhouses,nApartments,nDwellings,median_income,nJob,percentage_year_12,nEmployed,nUnEmployed,nRented,nHomeless
GeelongWest-HamlynHeights,242.5428571428572,7.571428571428563,77.30000000000003,-505.9999999999999,60.9,84.94285714285714,30.59999999999999,20.85714285714286,136.4,2067.2000000000003,537.6,1.4500000000000002,214.9,-7.4,67.7,4.3
Highton,313.8857142857143,7.734285714285711,107.20000000000002,-678.9999999999998,82.0,107.08571428571429,16.085714285714285,0.0,128.31428571428572,1574.5,562.1,1.1100000000000008,278.29999999999995,3.4000000000000012,38.69999999999999,32.199999999999996
Lara,431.14285714285717,0.7228571428571422,165.4,-352.99999999999994,78.80000000000001,197.20000000000002,5.6000000000000005,2.371428571428572,205.17142857142855,1657.6000000000001,429.60000000000014,0.9699999999999995,254.29999999999998,9.1,44.39999999999999,0.0
Leopold,14.257142857142858,0.5000000000000019,-57.70000000000001,-260.9999999999999,25.900000000000002,35.82857142857143,3.1142857142857148,0.0,38.942857142857136,1354.1000000000001,108.10000000000001,1.0199999999999996,161.29999999999995,6.299999999999999,42.99999999999999,-1.3999999999999997
Newcomb-Moolap,-6.885714285714289,-0.1657142857142924,-52.49999999999999,-282.99999999999983,46.0,29.88571428571428,34.314285714285724,0.0,64.20000000000002,1358.7000000000003,266.2,0.9899999999999998,34.099999999999994,-1.4,50.0,1.8999999999999997
Newtown(Vic.),-66.54285714285714,-11.451428571428567,-94.10000000000001,-258.9999999999999,47.6,-0.8285714285714284,9.371428571428574,0.9714285714285718,10.17142857142857,1788.9000000000003,113.00000000000003,1.0799999999999996,59.5,-1.5,15.0,0.6000000000000001
NorthGeelong-BellPark,19.228571428571435,0.8828571428571417,-8.299999999999992,-435.9999999999998,106.89999999999999,31.942857142857154,58.28571428571429,0.0,90.22857142857144,1530.5,387.7000000000001,1.2999999999999996,127.59999999999997,1.0999999999999999,60.400000000000006,1.0999999999999999
Charlemont,1384.0571428571427,76.39428571428572,975.0,-515.9999999999998,93.89999999999999,537.8,10.057142857142859,0.0,547.857142857143,,326.6000000000001,2.3600000000000003,492.4,17.099999999999994,96.0,1.2000000000000002
Corio-LovelyBanks,-40.657142857142865,-0.5399999999999977,-47.39999999999999,-292.99999999999983,88.2,66.05714285714286,15.62857142857143,0.0,81.68571428571428,,427.9,0.8699999999999996,64.69999999999999,-7.7,41.99999999999999,5.599999999999999
Grovedale-MountDuneed,927.4000000000001,24.671428571428567,609.7,-575.9999999999998,113.4,363.7714285714286,9.6,4.342857142857143,377.71428571428567,,1804.4,1.3499999999999999,393.8,14.899999999999995,95.2,37.5
Norlane,-20.62857142857143,-3.188571428571439,-5.199999999999996,-71.99999999999997,70.89999999999999,13.600000000000001,22.457142857142863,0.5428571428571429,36.60000000000001,,211.1,1.0399999999999996,58.59999999999999,-8.899999999999999,39.400000000000006,-2.0
CliftonSprings,541.5714285714286,8.308571428571431,253.20000000000005,-488.9999999999999,54.20000000000001,277.3142857142857,16.14285714285715,0.14285714285714288,294.0285714285714,1763.8,544.7,1.0299999999999998,242.09999999999997,10.100000000000001,66.0,-1.2999999999999996
Lorne-Anglesea,158.19999999999996,0.35714285714285726,61.80000000000001,-309.9999999999999,13.399999999999997,34.62857142857144,3.7428571428571433,3.285714285714285,41.65714285714285,1054.1000000000001,100.90000000000002,1.4500000000000002,72.10000000000001,-1.5999999999999999,2.599999999999999,0.9999999999999998
Portarlington,458.7714285714286,6.394285714285712,181.79999999999998,-378.9999999999999,39.7,228.3142857142857,26.0,2.857142857142857,257.1714285714285,1119.7,286.9,0.9700000000000003,131.1,-1.2000000000000002,24.299999999999994,0.6
PointLonsdale-Queenscliff,241.31428571428575,3.9,72.70000000000002,-185.99999999999997,21.8,67.25714285714287,41.57142857142858,3.857142857142857,112.6857142857143,1531.2,125.20000000000002,0.9199999999999997,59.099999999999994,-0.10000000000000005,0.10000000000000005,1.0
Torquay,1040.8857142857146,8.245714285714286,597.5000000000001,-774.9999999999998,183.70000000000002,351.4571428571429,50.000000000000014,3.342857142857143,404.9428571428571,2181.9000000000005,833.3,1.0099999999999993,492.7,10.799999999999999,48.39999999999999,1.5999999999999999
BarwonHeads-ArmstrongCreek,769.4285714285714,8.717142857142855,423.1000000000001,-60.999999999999986,83.4,291.28571428571433,28.428571428571434,2.8285714285714283,322.54285714285714,,382.3999999999999,1.2200000000000002,379.2999999999999,8.999999999999998,69.49999999999999,0.19999999999999998
OceanGrove,565.0285714285716,8.205714285714286,251.60000000000005,-529.9999999999999,91.00000000000001,184.7142857142857,26.942857142857143,9.0,220.65714285714284,,777.0000000000001,1.0200000000000002,263.40000000000003,-5.7,21.7,-0.9
Alexandra,38.628571428571426,0.014285714285714303,-4.0,-126.99999999999997,22.199999999999996,48.80000000000001,1.2857142857142858,0.0,50.0857142857143,1231.0,27.6,0.5300000000000004,23.899999999999995,-1.4999999999999998,5.3,1.4999999999999996
Euroa,66.60000000000001,0.022857142857142777,11.400000000000002,-162.99999999999994,26.200000000000003,27.457142857142856,0.0,0.0,27.457142857142856,1238.9,-2.3,0.8299999999999998,29.999999999999993,-0.6000000000000001,10.499999999999998,1.7
Kilmore-Broadford,268.51428571428573,0.5828571428571426,109.90000000000002,-429.9999999999999,50.69999999999999,159.08571428571432,2.7999999999999994,0.22857142857142856,162.1142857142857,1603.1000000000001,338.10000000000014,0.7700000000000002,183.49999999999997,4.8999999999999995,26.099999999999994,1.3999999999999997
Mansfield(Vic.),301.74285714285713,0.07714285714285717,162.10000000000002,-274.99999999999994,63.3,117.82857142857142,7.999999999999998,11.514285714285714,137.34285714285718,1553.2000000000003,146.1,0.5299999999999997,91.19999999999997,-1.0999999999999999,8.100000000000001,1.0
Nagambie,111.51428571428573,0.08571428571428572,30.400000000000002,-89.99999999999997,17.199999999999996,45.88571428571428,0.0,0.0,45.88571428571428,1578.5000000000002,121.19999999999999,0.9799999999999995,47.199999999999996,-0.3,7.5,-0.10000000000000002
Seymour,32.31428571428571,0.3914285714285711,-17.700000000000003,-132.99999999999997,18.099999999999998,24.02857142857143,4.514285714285714,0.39999999999999997,29.428571428571427,1462.2000000000003,7.400000000000003,0.7499999999999998,9.0,-3.9000000000000004,4.3,-0.10000000000000005
SeymourSurrounds,-5.828571428571428,0.0,-10.599999999999998,-65.99999999999999,18.5,15.57142857142857,0.0,,15.57142857142857,2228.5000000000005,100.6,0.7799999999999997,38.3,-3.1999999999999997,-3.8999999999999995,-1.25607396694702e-16
UpperYarraValley,8.799999999999999,0.014285714285714282,6.6000000000000005,-4.999999999999998,1.3000000000000003,0.0,,,0.0,553.8000000000002,7.6000000000000005,0.029999999999999704,0.49999999999999994,-0.6999999999999998,-0.9999999999999998,
Yea,104.08571428571429,0.0628571428571428,61.50000000000001,-128.99999999999994,14.399999999999999,37.371428571428574,0.8000000000000002,,38.542857142857144,1178.5,33.00000000000001,0.3699999999999995,25.8,0.0,1.7000000000000002,-1.0
Benalla,47.39999999999999,0.1400000000000004,-35.1,-111.99999999999997,28.499999999999993,47.14285714285714,7.257142857142856,0.0,54.400000000000006,1277.6000000000004,97.39999999999998,0.6799999999999995,12.4,-6.199999999999998,2.4999999999999996,-0.6999999999999998
BenallaSurrounds,28.142857142857142,0.014285714285714296,-4.5,-129.99999999999994,23.2,13.48571428571429,,,13.48571428571429,1216.3,39.60000000000001,0.44999999999999984,10.3,-2.599999999999999,1.8999999999999997,0.0
Rutherglen,23.542857142857144,0.05142857142857125,-18.200000000000003,-83.99999999999997,12.299999999999999,24.02857142857143,0.7714285714285715,0.14285714285714288,24.94285714285714,1145.6,38.7,0.6799999999999996,13.0,-1.0999999999999999,-2.4,-0.19999999999999998
Wangaratta,105.51428571428572,1.8399999999999996,36.5,-451.9999999999999,31.699999999999996,98.80000000000001,6.485714285714287,0.0,105.28571428571428,1453.6999999999998,185.10000000000002,0.7900000000000005,114.69999999999997,-13.0,33.89999999999999,-0.29999999999999993
WangarattaSurrounds,46.68571428571429,0.025714285714285624,-43.2,-240.99999999999991,43.4,31.857142857142865,0.0,0.0,31.857142857142865,1272.8,114.60000000000002,0.8099999999999994,31.599999999999998,-7.299999999999999,4.8999999999999995,1.4999999999999998
Beechworth,23.057142857142857,0.06571428571428575,-21.099999999999998,-147.99999999999997,10.8,35.57142857142858,0.14285714285714288,0.0,35.714285714285715,1025.3,94.00000000000001,1.2799999999999998,40.499999999999986,-1.5,6.3999999999999995,
Bright-MountBeauty,84.9142857142857,0.022857142857142878,60.00000000000001,-244.99999999999994,49.60000000000001,59.857142857142875,5.828571428571429,0.9428571428571427,66.62857142857143,1155.5,147.6,1.1400000000000003,70.30000000000001,-6.7,1.9999999999999996,1.0
Chiltern-IndigoValley,20.22857142857143,0.03714285714285721,3.6999999999999993,-67.99999999999999,12.9,18.285714285714292,0.0,0.0,18.285714285714292,1013.6000000000001,32.7,0.7700000000000002,12.5,-2.9999999999999996,-1.5,0.19999999999999998
Myrtleford,-14.057142857142857,-0.039999999999999855,-25.5,-150.99999999999997,9.999999999999998,17.571428571428573,0.2857142857142857,0.0,17.85714285714286,1491.7,66.6,1.0499999999999994,27.099999999999994,-6.0,0.7999999999999999,0.0
Towong,24.057142857142857,0.0,-31.900000000000002,-143.99999999999994,13.9,-1.2571428571428573,0.0,0.0,-1.2571428571428573,723.2,4.299999999999998,0.6599999999999997,10.299999999999999,-1.0,-4.3999999999999995,-0.4999999999999999
WestWodonga,62.17142857142858,0.4000000000000004,-29.600000000000005,-460.99999999999983,29.9,73.88571428571429,1.885714285714286,0.0,75.77142857142859,1129.1,134.90000000000003,0.31000000000000005,20.2,-10.299999999999999,-8.799999999999999,3.1
Yackandandah,136.88571428571427,0.2,61.50000000000001,-133.99999999999994,25.3,47.657142857142865,0.0,0.22857142857142856,47.88571428571429,1348.6000000000001,87.3,0.9299999999999994,36.699999999999996,-3.0,3.9000000000000004,-0.8999999999999997
Baranduda-Leneva,639.6571428571427,2.5714285714285707,360.00000000000006,-77.99999999999999,58.000000000000014,260.85714285714283,0.2857142857142857,,261.14285714285717,,205.50000000000006,0.8299999999999996,317.40000000000003,11.299999999999999,56.79999999999999,0.10000000000000005
Wodonga,-155.7714285714286,-5.1400000000000015,-187.40000000000003,-486.9999999999999,29.599999999999994,18.942857142857147,2.657142857142857,1.2571428571428571,22.857142857142858,,351.30000000000007,0.7700000000000002,41.6,-10.7,29.299999999999994,1.8999999999999992
Drouin,682.4857142857144,2.097142857142857,367.6,-512.9999999999999,62.099999999999994,232.05714285714288,26.82857142857143,0.0,258.88571428571424,1734.5,622.5,0.9100000000000003,292.7,4.199999999999999,46.59999999999999,2.4999999999999996
MountBawBawRegion,88.02857142857144,0.025714285714285738,19.300000000000004,-142.99999999999997,22.799999999999994,37.05714285714286,0.0,0.45714285714285713,37.51428571428571,1093.0000000000002,116.20000000000002,0.7400000000000005,25.4,-1.2000000000000002,1.1,0.0
Trafalgar(Vic.),94.65714285714286,0.18285714285714244,11.8,-224.99999999999994,18.000000000000004,49.88571428571429,4.971428571428572,0.0,54.85714285714286,1303.6000000000001,44.80000000000001,0.7699999999999995,51.3,-4.3999999999999995,8.399999999999999,1.9999999999999996
Warragul,802.6,2.2771428571428562,470.80000000000007,-560.9999999999998,77.9,332.6285714285715,3.8285714285714287,0.0,336.68571428571437,1786.3000000000002,598.1999999999999,0.8899999999999998,311.19999999999993,3.3999999999999995,41.3,0.49999999999999994
Bairnsdale,81.6857142857143,0.5314285714285696,0.10000000000000087,-300.9999999999999,37.900000000000006,101.25714285714284,4.085714285714285,0.0,105.34285714285714,1056.5000000000002,134.99999999999997,0.6899999999999997,96.29999999999998,-1.5999999999999999,15.799999999999999,4.800000000000001
Bruthen-Omeo,102.00000000000001,0.014285714285714266,43.0,-215.99999999999994,38.300000000000004,39.68571428571429,0.28571428571428575,0.14285714285714288,40.11428571428572,1180.0,157.00000000000003,0.6999999999999998,46.5,-3.8000000000000007,-3.3999999999999995,2.099999999999999
LakesEntrance,170.42857142857144,0.8,42.90000000000001,-256.9999999999999,25.3,81.71428571428572,0.0,-0.6857142857142857,81.02857142857141,878.4,91.29999999999997,0.7000000000000003,39.300000000000004,-4.199999999999999,6.5,0.7999999999999999
Orbost,34.714285714285715,0.0,5.600000000000001,-183.99999999999994,26.400000000000002,-29.942857142857147,0.0,1.1428571428571428,-28.800000000000004,1111.5,94.70000000000002,0.4400000000000003,-12.199999999999998,-2.8999999999999995,-4.3,1.0999999999999999
Paynesville,89.37142857142858,0.21428571428571383,-14.700000000000001,-164.99999999999994,21.099999999999998,79.68571428571431,0.0,0.0,79.68571428571431,869.6000000000001,129.9,0.5700000000000003,45.1,1.3999999999999997,5.2,0.7
Foster,98.19999999999999,0.06285714285714283,9.0,-218.9999999999999,35.699999999999996,73.57142857142858,0.4285714285714285,0.0,74.22857142857144,1565.3,87.30000000000003,1.01,30.499999999999996,0.29999999999999993,5.3999999999999995,-0.8000000000000002
FrenchIsland,3.7142857142857144,0.014285714285714303,3.4000000000000004,-6.999999999999998,-0.8999999999999999,0.2857142857142857,,,0.2857142857142857,410.5,-8.200000000000001,0.5399999999999999,0.1,-0.39999999999999997,,
Korumburra,91.8857142857143,0.16000000000000011,28.40000000000001,-335.9999999999999,28.700000000000003,44.857142857142854,4.714285714285714,0.0,49.34285714285715,1935.8000000000002,196.6,0.9100000000000003,57.6,-0.6000000000000001,1.8999999999999992,0.5
Leongatha,57.57142857142858,0.06571428571428574,-25.7,-274.99999999999994,34.7,54.31428571428572,2.0,0.0,56.31428571428572,1503.1000000000001,124.1,0.6800000000000004,23.4,-3.1999999999999997,5.499999999999998,-1.3999999999999997
PhillipIsland,494.9142857142857,4.922857142857144,246.49999999999997,-346.9999999999999,68.19999999999999,172.2571428571429,11.657142857142858,0.14285714285714288,184.28571428571428,760.9000000000001,361.80000000000007,0.7899999999999999,159.99999999999997,-0.7999999999999999,32.3,0.39999999999999997
WilsonsPromontory,0.22857142857142856,,-0.19999999999999998,,,0.0,0.0,,0.0,8430.399999999998,2.0999999999999996,-6.66,0.19999999999999998,,0.39999999999999997,
Wonthaggi-Inverloch,875.7142857142858,1.211428571428571,393.69999999999993,-524.9999999999999,119.6,367.88571428571436,8.828571428571431,0.8000000000000003,377.5142857142857,1461.6000000000001,647.1,0.94,273.49999999999994,6.0,24.7,1.2999999999999996
Churchill,91.6857142857143,0.11428571428571431,-40.2,-226.9999999999999,28.0,51.571428571428584,0.28571428571428564,0.0,51.85714285714287,996.4,38.600000000000016,0.22999999999999968,4.599999999999999,-9.999999999999998,10.199999999999998,1.5999999999999999
Moe-Newborough,70.85714285714285,0.6714285714285723,-37.1,-241.99999999999991,45.0,49.65714285714286,3.457142857142857,0.22857142857142862,53.342857142857135,1252.3,109.90000000000002,0.5299999999999999,32.699999999999996,-9.299999999999999,25.8,1.8
Morwell,74.39999999999999,0.8799999999999996,-17.2,-238.9999999999999,44.2,14.885714285714284,4.342857142857143,0.0,19.22857142857143,592.8000000000001,51.9,0.3699999999999999,-12.299999999999995,-9.399999999999999,14.499999999999996,14.799999999999999
YallournNorth-Glengarry,37.42857142857143,0.11428571428571428,-7.8999999999999995,-6.999999999999998,13.000000000000002,12.77142857142857,0.3714285714285715,0.0,13.142857142857144,1032.3999999999999,71.70000000000003,0.6200000000000003,14.600000000000001,-1.7000000000000002,0.5999999999999999,-0.39999999999999997
Traralgon-East,84.77142857142857,0.7828571428571418,3.4000000000000004,-286.9999999999999,34.10000000000001,61.54285714285715,1.4000000000000001,0.0,62.94285714285715,,116.70000000000003,0.6299999999999997,52.59999999999999,-4.8999999999999995,10.6,2.6999999999999997
Traralgon-West,156.28571428571428,3.7885714285714225,22.400000000000006,-350.9999999999999,37.6,99.17142857142856,7.628571428571429,0.3714285714285715,107.17142857142858,,158.40000000000003,0.6500000000000001,96.69999999999999,1.5999999999999999,24.0,1.2
Alps-West,-0.14285714285714288,,-2.4999999999999996,,1.0,0.0,,,0.0,-1650.3999999999999,-1.7000000000000002,3.6199999999999997,-0.19999999999999998,,,
Longford-LochSport,90.54285714285713,0.060000000000000046,45.300000000000004,-204.99999999999994,20.8,45.48571428571429,0.0,0.0,45.62857142857144,1190.4,74.5,0.6699999999999996,46.0,0.09999999999999992,-2.499999999999999,0.5
Maffra,178.91428571428574,0.07428571428571436,2.2000000000000024,-220.99999999999991,51.09999999999999,85.68571428571427,0.8000000000000003,0.5714285714285714,87.05714285714286,1291.8999999999999,126.10000000000001,0.7100000000000001,58.49999999999999,-3.2999999999999994,6.3999999999999995,2.1999999999999997
Rosedale,-4.800000000000001,-0.01999999999999993,-30.399999999999995,-89.99999999999997,11.0,15.514285714285718,0.0,,15.514285714285718,1249.6999999999998,40.70000000000001,0.48999999999999977,5.2,-1.9999999999999998,-0.3,-0.2
Sale,77.94285714285715,1.6999999999999984,-20.3,-641.9999999999998,29.30000000000001,57.8,8.485714285714288,5.028571428571429,71.31428571428572,1417.8,64.39999999999999,0.7000000000000001,33.5,-0.8999999999999997,31.099999999999994,-1.8000000000000005
Yarram,30.485714285714295,0.022857142857142878,-5.800000000000001,-134.99999999999994,10.600000000000001,16.771428571428576,0.0,0.7142857142857143,17.48571428571429,679.9999999999999,29.7,0.5500000000000003,-1.0,3.1,-2.8,-0.10000000000000005
BrunswickEast,253.88571428571433,117.10571428571434,228.00000000000003,-667.9999999999997,54.500000000000014,-2.6857142857142855,18.457142857142856,224.7714285714286,240.54285714285717,2643.8,603.5999999999999,1.1900000000000006,357.69999999999993,9.700000000000001,162.89999999999998,3.4
BrunswickWest,43.45714285714287,13.668571428571312,-9.899999999999995,-629.9999999999998,49.199999999999996,0.48571428571428577,29.085714285714285,141.68571428571428,171.4,1789.8,437.6000000000001,1.0700000000000003,152.59999999999997,-2.3999999999999995,58.39999999999999,-1.1999999999999997
PascoeValeSouth,-78.91428571428573,-26.394285714285722,-74.39999999999999,-301.99999999999994,29.200000000000006,-5.742857142857142,26.42857142857143,5.485714285714286,26.17142857142857,2249.5000000000005,273.6,1.3599999999999999,102.40000000000002,0.8000000000000004,25.1,0.49999999999999994
Brunswick-North,-76.28571428571429,-31.657142857142755,-153.99999999999997,-581.9999999999998,45.800000000000004,-2.9428571428571426,28.085714285714285,100.57142857142858,125.71428571428574,,371.09999999999997,1.1400000000000003,185.9,-0.8999999999999998,70.09999999999998,-1.0999999999999999
Brunswick-South,-101.02857142857144,-36.96285714285716,-228.4,-539.9999999999998,41.0,-0.9714285714285715,9.2,96.57142857142856,106.08571428571427,,380.30000000000007,0.9099999999999995,175.1,0.1999999999999996,56.69999999999999,0.8
Coburg-East,-31.114285714285717,-8.305714285714293,-117.10000000000001,-625.9999999999999,58.699999999999996,-3.9142857142857146,32.85714285714286,83.17142857142859,112.1142857142857,,241.10000000000008,1.199999999999999,141.4,0.0,40.300000000000004,-1.4000000000000001
Coburg-West,-78.34285714285714,-24.58000000000001,-87.00000000000001,-369.9999999999999,15.299999999999997,-6.6000000000000005,32.971428571428575,24.742857142857147,51.11428571428573,,263.5,1.2800000000000005,118.9,2.1999999999999997,29.399999999999995,0.30000000000000004
Alphington-Fairfield,-28.600000000000005,-9.911428571428523,-97.4,-261.99999999999994,32.300000000000004,-0.771428571428571,16.17142857142857,40.99999999999999,56.400000000000006,2302.6000000000004,190.50000000000006,1.0699999999999987,66.10000000000001,4.6000000000000005,24.8,-0.10000000000000005
Thornbury,-78.65714285714287,-15.73428571428575,-67.9,-689.9999999999998,39.5,-6.9142857142857155,61.08571428571428,30.342857142857152,84.51428571428572,2414.7000000000003,362.2,1.1700000000000004,186.6,5.6000000000000005,45.699999999999996,-0.3
Northcote-East,-190.8,-54.30571428571434,-192.70000000000002,-501.99999999999983,23.399999999999995,-5.8571428571428585,21.34285714285715,22.971428571428575,38.45714285714286,,260.1,1.0999999999999999,127.8,2.7999999999999994,23.89999999999999,-1.5999999999999999
Northcote-West,-58.057142857142864,-22.077142857142892,-59.89999999999999,-463.99999999999983,25.900000000000002,0.48571428571428577,18.685714285714287,24.0,43.42857142857143,,170.39999999999995,1.0,125.5,2.1999999999999997,34.50000000000001,-0.6000000000000001
AscotVale,-65.77142857142857,-17.15428571428576,-133.60000000000002,-239.99999999999991,55.899999999999984,3.0285714285714294,32.885714285714286,3.314285714285713,39.22857142857141,1872.8,307.7000000000001,0.9899999999999995,127.50000000000001,-2.9999999999999996,19.7,-1.4
Flemington,-263.7714285714286,-166.8571428571429,-309.9,-296.9999999999999,28.799999999999997,2.285714285714286,1.771428571428572,10.514285714285716,14.571428571428578,1876.3,318.1,0.7299999999999995,66.0,-2.6,20.099999999999994,-7.3999999999999995
MooneePonds,239.4285714285715,54.97999999999999,164.49999999999997,-436.9999999999998,59.80000000000002,-7.6,42.42857142857142,365.22857142857146,400.0571428571428,1411.8,536.6000000000001,1.1200000000000003,225.9,10.799999999999999,98.5,1.3
Essendon(West)-Aberfeldie,-132.7714285714286,-27.159999999999936,-215.4,-474.9999999999998,44.900000000000006,-15.028571428571428,55.17142857142858,52.342857142857156,92.4857142857143,,313.2,1.1800000000000004,148.4,10.700000000000001,51.4,0.9
Essendon-East,-39.62857142857143,-11.151428571428537,-91.80000000000001,-426.9999999999999,48.8,-6.628571428571428,42.571428571428584,99.91428571428571,135.85714285714286,,229.90000000000003,0.9099999999999993,128.29999999999998,3.8000000000000007,55.699999999999996,0.9999999999999999
Carlton,-285.4857142857144,-156.97428571428568,-835.8,-265.99999999999994,82.60000000000001,1.3714285714285714,1.0857142857142859,351.00000000000006,353.4571428571429,462.79999999999984,494.7,0.5600000000000007,314.29999999999995,22.9,34.59999999999999,-8.699999999999998
Docklands,315.28571428571433,128.9942857142858,111.9,-469.9999999999999,182.70000000000002,0.0,0.0,495.19999999999993,495.19999999999993,1108.8,1573.7,1.0399999999999991,606.1999999999999,53.59999999999999,352.9,1.1000000000000003
EastMelbourne,-101.85714285714286,-35.12285714285714,-142.30000000000004,-137.99999999999997,36.1,0.31428571428571433,0.5142857142857142,97.31428571428573,98.14285714285712,1822.6999999999998,-10.4,0.5600000000000009,-4.3999999999999995,-0.9,4.6,0.39999999999999997
FlemingtonRacecourse,-1.6571428571428575,-0.979999999999999,1.0999999999999999,,1.4000000000000004,,0.0,0.0,0.0,1254.1000000000001,16.4,-0.7200000000000001,0.6999999999999998,0.19999999999999998,-1.4000000000000001,
Kensington(Vic.),-79.68571428571428,-37.11714285714281,-152.29999999999998,-421.9999999999999,32.60000000000001,1.4000000000000001,9.399999999999999,55.542857142857144,66.34285714285714,2268.7000000000003,167.79999999999998,0.7799999999999997,77.39999999999998,2.0,26.400000000000006,0.19999999999999998
Parkville,-129.51428571428573,-31.979999999999997,-153.99999999999997,-415.9999999999998,-0.09999999999999996,0.6000000000000001,12.314285714285715,39.542857142857144,52.45714285714286,757.8,301.4,0.32000000000000023,110.7,3.4999999999999982,51.4,7.499999999999999
SouthYarra-West,-77.42857142857143,-51.53142857142853,-140.2,-242.99999999999994,-4.8999999999999995,-0.028571428571428564,0.0,45.91428571428573,45.88571428571429,1232.7,415.1,0.5599999999999994,26.39999999999999,1.0999999999999999,20.3,-2.9999999999999996
WestMelbourne-Industrial,0.0,0.0,0.0,,-1.7000000000000002,,,,,8825.299999999997,-0.39999999999999997,,,,,
MelbourneCBD-East,-209.31428571428572,-260.9942857142858,-513.3000000000001,-201.99999999999997,228.20000000000002,,0.0,145.82857142857145,146.11428571428573,,721.5999999999999,0.4399999999999991,223.70000000000002,12.100000000000001,132.79999999999998,8.299999999999999
MelbourneCBD-North,626.0857142857142,1114.8285714285712,189.1000000000001,-983.9999999999998,103.29999999999998,-0.2571428571428571,,968.5714285714287,968.3142857142859,,907.1,0.25,716.4999999999998,86.4,495.09999999999985,7.6999999999999975
MelbourneCBD-West,77.45714285714284,77.05714285714284,-391.7,-502.99999999999983,295.20000000000005,-0.14285714285714288,0.0,711.2857142857143,711.1428571428573,,839.4000000000003,0.630000000000001,645.9,53.199999999999996,401.90000000000003,14.799999999999999
NorthMelbourne,-115.57142857142857,-47.66285714285715,-290.49999999999994,-543.9999999999999,37.7,1.9714285714285713,12.914285714285715,219.57142857142864,234.45714285714286,,991.3000000000001,0.67,287.99999999999994,8.799999999999999,134.1,-1.4000000000000001
Southbank(West)-SouthWharf,-121.54285714285716,-143.0685714285714,-231.20000000000002,-85.99999999999996,19.100000000000005,,,177.8,177.8,,655.1000000000001,0.7799999999999996,157.29999999999995,7.599999999999999,94.6,-2.0
Southbank-East,484.77142857142854,602.9457142857146,300.80000000000007,-382.99999999999994,154.50000000000003,0.0,0.0,959.0857142857144,959.0857142857144,,1217.6999999999998,0.3400000000000005,704.5,44.79999999999999,406.5999999999999,1.8999999999999997
WestMelbourne-Residential,385.2,467.07142857142867,302.70000000000005,-98.99999999999994,54.20000000000001,1.3714285714285714,1.8285714285714285,391.59999999999997,394.79999999999995,,316.9000000000001,1.4500000000000002,292.19999999999993,19.999999999999996,154.80000000000004,-4.099999999999999
AlbertPark,-85.45714285714286,-18.277142857142863,-154.6,-502.99999999999983,164.90000000000003,2.057142857142857,1.8571428571428572,232.74285714285708,237.31428571428572,396.9999999999999,327.1,0.5,76.2,5.8999999999999995,52.59999999999999,0.09999999999999999
Elwood,-253.71428571428575,-99.38285714285722,-314.50000000000006,-424.99999999999983,28.5,-4.057142857142859,17.51428571428572,21.85714285714286,35.31428571428571,1747.8000000000002,41.80000000000001,0.5799999999999997,-3.3,3.7999999999999985,-5.5,-4.499999999999999
PortMelbourne,-178.62857142857143,-64.04285714285709,-252.29999999999998,-492.99999999999994,31.0,-1.7428571428571427,16.08571428571429,28.771428571428572,43.114285714285714,1616.3,-62.49999999999999,0.6200000000000003,53.3,3.8999999999999995,8.100000000000001,-5.1
StKildaEast,-308.59999999999997,-127.87714285714297,-346.09999999999997,-529.9999999999999,33.79999999999999,-1.8285714285714285,14.257142857142858,30.857142857142865,43.28571428571428,2083.7,448.4,0.6299999999999997,20.999999999999996,-2.9,-20.2,-2.8999999999999995
PortMelbourneIndustrial,331.8,43.42000000000001,310.20000000000005,-231.99999999999991,-5.999999999999999,-0.14285714285714288,69.94285714285716,165.17142857142858,235.11428571428576,,356.70000000000005,-0.4099999999999994,116.70000000000003,5.3999999999999995,45.1,-0.6000000000000001
SouthMelbourne,-129.28571428571428,-68.41142857142864,-211.60000000000005,-460.99999999999983,43.1,3.657142857142857,5.6000000000000005,119.51428571428572,128.9142857142857,,323.4999999999999,0.7600000000000008,141.39999999999998,9.099999999999998,85.5,-7.0
StKilda-Central,-216.25714285714284,-140.6542857142858,-379.20000000000005,-583.9999999999999,-1.4999999999999996,-0.2571428571428571,8.085714285714287,75.17142857142856,84.28571428571428,,499.1,0.5099999999999993,136.7,2.6999999999999997,82.89999999999998,-4.0
StKilda-West,-196.08571428571435,-82.95714285714284,-411.2000000000001,-586.9999999999997,1.9000000000000001,4.8,3.857142857142857,171.62857142857143,180.2857142857143,,578.8000000000001,0.46000000000000085,66.49999999999999,7.599999999999999,45.199999999999996,-15.499999999999996
Armadale,-95.17142857142859,-43.60285714285716,-141.5,-430.9999999999999,24.300000000000004,-2.457142857142857,6.057142857142859,77.2857142857143,80.88571428571429,2117.3999999999996,235.1,0.7799999999999997,56.69999999999999,1.3,27.200000000000003,-0.30000000000000004
Prahran-Windsor,-339.88571428571436,-116.98857142857155,-400.30000000000007,-615.9999999999998,74.5,-5.571428571428571,13.828571428571431,111.77142857142854,120.17142857142856,3744.500000000001,-493.7000000000001,0.9300000000000009,219.0,3.3000000000000007,95.2,-3.8000000000000007
