population,population_density,percentage_working_population,internal_arrivals,nBusiness,nHouses,nTownhouses,nApartments,nDwellings,median_income,nJob,percentage_year_12,nEmployed,nUnEmployed,nRented,nHomeless,year,region,median
14756.85714285716,2970.947619047627,14670.399999999994,12081.0,817.4000000000233,2608.1523809523787,1054.1333333333387,278.8571428571595,4005.1428571428405,28006.0,10984.600000000093,57.873333333332994,5040.866666666581,653.5333333333328,2273.0666666667094,270.13333333333367,2008,Footscray,300.0
15037.028571428615,3027.350476190477,14628.799999999988,11442.0,928.0000000000291,2614.0666666666657,1074.9333333333416,651.0,4404.0,29913.899999999907,11660.200000000186,59.09333333333325,5417.466666666558,664.1333333333314,2425.266666666721,271.53333333333376,2009,Footscray,300.0
15317.20000000007,3083.7533333333413,14587.199999999997,10803.0,1038.600000000035,2619.980952380951,1095.7333333333372,1023.1428571429569,4802.857142857043,31821.799999999814,12335.800000000047,60.31333333333305,5794.066666666535,674.7333333333336,2577.4666666667326,272.93333333333385,2010,Footscray,318.0
15597.371428571409,3140.156190476191,14545.599999999991,10164.0,1149.2000000000116,2625.895238095236,1116.5333333333401,1395.2857142857974,5201.714285714203,33729.700000000186,13011.40000000014,61.5333333333333,6170.666666666628,685.3333333333321,2729.666666666686,274.3333333333335,2011,Footscray,322.0
15877.542857142864,3196.5590476190555,14504.0,9525.0,1259.8000000000175,2631.809523809523,1137.3333333333358,1767.428571428638,5600.571428571362,35637.60000000009,13687.0,62.7533333333331,6547.266666666605,695.9333333333343,2881.8666666666977,275.7333333333336,2012,Footscray,330.0
16157.714285714319,3252.9619047619053,14462.399999999994,8886.0,1370.4000000000233,2637.723809523808,1158.1333333333387,2139.5714285714785,5999.4285714285215,37545.5,14362.600000000093,63.97333333333336,6923.866666666581,706.5333333333328,3034.0666666667094,277.13333333333367,2013,Footscray,350.0
16437.885714285774,3309.3647619047697,14420.799999999988,8247.0,1481.000000000029,2643.6380952380932,1178.9333333333416,2511.714285714319,6398.285714285681,39453.39999999991,15038.200000000186,65.19333333333316,7300.466666666558,717.1333333333314,3186.266666666721,278.53333333333376,2014,Footscray,344.0
16718.05714285723,3365.7676190476195,14379.199999999997,7608.0,1591.600000000035,2649.55238095238,1199.7333333333372,2883.8571428571595,6797.1428571428405,41361.299999999814,15713.800000000047,66.41333333333296,7677.066666666535,727.7333333333336,3338.4666666667326,279.93333333333385,2015,Footscray,350.0
16998.228571428568,3422.170476190484,14337.599999999991,6969.0,1702.2000000000116,2655.4666666666653,1220.5333333333401,3256.0,7196.0,43269.200000000186,16389.40000000014,67.63333333333321,8053.666666666628,738.3333333333321,3490.666666666686,281.3333333333335,2016,Footscray,370.0
17278.400000000023,3478.5733333333337,14296.0,6330.0,1812.8000000000175,2661.3809523809505,1241.3333333333358,3628.142857142957,7594.857142857043,45177.10000000009,17065.0,68.85333333333301,8430.266666666605,748.9333333333343,3642.8666666666977,282.7333333333336,2017,Footscray,395.0
