id,lat,lon,amenity,name
4965731,-37.874081271428565,145.14745602857144,park,
4965816,-37.77174254285713,144.9440259142857,park,Wylie Reserve
4976483,-37.76717071428572,144.95276235357144,park,Clifton Park
4978081,-37.770363100000004,144.93598251,park,Holbrook Reserve
4987027,-37.68346971774194,144.73073164032255,park,
4987681,-37.687580266666664,144.73241343846158,park,
5019820,-37.78149156,145.56762913000003,park,Jadodade Park
5055082,-37.76278585,144.938915345,park,Brady Reserve
5065841,-37.76854335,144.941443375,park,Hudson Reserve
5067096,-37.77134986666667,144.97343675555555,park,Methven Park
5103445,-37.79497466666667,144.95115845,park,Royal Park
5110090,-37.748013199999995,144.9437318111111,park,Shore Reserve
5118648,-37.766816160000005,144.97223712,park,Anderson Park
5123815,-37.80707761111111,144.95144623333331,park,Eades Park
5170254,-37.76080375526316,144.933774618421,park,Fanny Reserve
5213103,-37.89186468,145.11781362,park,
5213109,-37.89085507272727,145.12233333181817,park,Scotchman's Creek Linear Park
5213161,-37.912006863636364,145.17535450909088,park,Lum Reserve
5213167,-37.915213499999986,145.18555470769232,park,Columbia Park
5366450,-37.914248657142856,145.2410726857143,park,
5440345,-37.86031601428572,145.29120845714286,park,Chandler Park
5455440,-37.79814075000001,144.9505243333333,park,
5455443,-37.797495,144.95060860555554,park,
5455674,-37.797517,144.95040156666667,park,
5593729,-37.7621212125,144.93596697499999,park,Turner Street Reserve
5595287,-37.75851935,144.930190475,park,
5595752,-37.7560741,144.93162456250002,park,Montgomery Reserve
5800919,-37.76190465,144.92440589999998,park,Queens Park
5829534,-37.755035166666666,144.93986092666668,park,Dunstan Reserve
5829536,-37.75390895714286,144.93755524285714,park,L.D. Johns Reserve
6054509,-37.85489016499999,145.230897295,park,W.G Morris Reserve
6054589,-37.85340331923077,145.23326722307692,park,Merivale Drive Reserve
6249272,-37.78833644,145.5711089,park,
8013685,-37.748355520000004,144.9100556933333,park,Lincoln Park
8103809,-37.744934837500004,144.89708548125,park,Buckley Park
8655963,-37.81467745897435,145.12179086410256,park,Box Hill Gardens
8656012,-37.88198453333333,145.15406253333333,park,
8930337,-37.890025473913035,145.12903719565216,park,Fairway Reserve
8932405,-37.886798794117645,145.1164719,park,Mayfield Park
8965117,-37.89375789761904,145.11120588809524,park,Huntingdale Wetlands
8966195,-37.89410695384615,145.10257064615388,park,Scotchmans Run Reserve
8968614,-37.89453354705882,145.09870034117648,park,Brickmakers Park
8969138,-37.89659999166667,145.10001101666668,park,Hurst Reserve
8979148,-37.86025421739131,145.22543622391305,park,Templeton Reserve
9288225,-37.74144484285715,144.91944182857142,park,Napier Park
9337872,-37.80961346,145.11763241333335,park,Hagenauer Reserve
9470186,-37.75232319285715,144.89347466428572,park,Bradshaw Reserve
9702000,-37.76959488333333,144.93028586666668,park,
9859084,-37.755429309090914,144.9356957272727,park,Fraser Reserve
9859086,-37.75628686086957,144.9345401347826,park,
9899267,-37.74555069473684,144.93126683157894,park,F W Olver Reserve
9899425,-37.74926231333334,144.93340622000002,park,Morris Reserve
9923487,-37.750082524999996,144.958517025,park,Anderson Reserve
9923662,-37.75236119333333,144.95454687333333,park,Mailer Reserve
9923775,-37.75429051428572,144.9615548714286,park,Gandolfo Gardens
10255129,-37.76736305,144.9405933,park,Hudson Reserve
10255368,-37.768534970000005,144.93858889,park,Barker Reserve
10585428,-37.90444933636364,145.12572082727272,park,Carlson Avenue Reserve
10629894,-37.77445661666667,144.95335095000002,park,Temple Park
10670972,-37.88864337,145.13950669000002,park,Pinewood Reserve
10670981,-37.89074164545454,145.13221313636367,park,
10670990,-37.89103315806452,145.13661883548386,park,
10844610,-37.874780748387096,145.2859449935484,park,Tim Neville Arboretum
10848330,-37.76942093636364,144.9645056818182,park,Randazzo Park
10853464,-37.745170011999996,144.937068776,park,W. Mitchell Reserve
10861407,-37.73957884090909,144.93475903636366,park,Brearley Reserve
10897260,-37.86954852857143,145.12923015714287,park,
10897861,-37.86102151333333,145.12326089333334,park,Federal Reserve
10898099,-37.86397589787234,145.12751273404257,park,Damper Creek Reserve
10898144,-37.86845648571428,145.12294382857144,park,Damper Creek Reserve
10937073,-37.76936948181819,144.97632000909087,park,Fleming Park
10941760,-37.189778363636364,144.38117748181818,park,Malmsbury Botanical Gardens
11182590,-37.77449086428572,144.9773599,park,Balfe Park
11188039,-37.789254080000006,144.97323268,park,Curtain Square
11317644,-37.812442114999996,145.239668595,park,Ringwood Lake Park
11338900,-37.815068567999994,145.237316828,park,Bedford Park
11740381,-37.766970442857144,145.17486677142858,park,Whickson Court Reserve
11740533,-37.77011284285714,145.17928684285712,park,Pine Hill Reserve
11741593,-37.7757687928934,145.17123868527918,park,Milgate Park
11744131,-37.76514535,145.17074798125,park,Anderson Park
11786625,-37.7914686,145.2294758,park,Athelstane Drive Reserve
12091447,-37.76685467857142,145.16220487142857,park,Green Gully Park
12091657,-37.76469572272727,145.16299721363634,park,Jenkins Park
12092667,-37.77069418000001,145.16130307999998,park,
12096607,-37.775830165217386,145.1358288326087,park,Ruffey Lake Park
12247208,-37.88070690333333,145.22734744166667,park,Knox Gardens Reserve
12273713,-37.84025705161291,144.98318316451613,park,Fawkner Park
12543371,-37.802818820000006,144.9555262,park,Bedford Street Reserve
12899241,-37.9199353,145.1310009,park,Evelyn Street Reserve
12906827,-37.76890046666667,144.96952456666668,park,Symons Park
12908086,-37.77010671428572,145.14878261428572,park,The Grange Reserve
13123716,-37.90936849,145.11652893,park,Princes Highway Reserve
13127129,-37.904562659999996,145.10929568,park,
13145019,-37.760040680487805,144.97732270487805,park,Allard Park
13294700,-37.898383100000004,145.11309985,park,Reg-Harris Reserve
13739264,-37.89905413571428,145.1176995357143,park,F.E. Hunt Reserve
13815924,-37.787514401923076,144.98296812307692,park,Edinburgh Gardens
14014854,-37.936629512500005,145.19619815000001,park,
14415724,-37.79556881515151,144.9536817545454,park,Ievers Reserve
14600586,-37.77807308571428,145.16133136666667,park,Zerbes Reserve
14600934,-37.7787150875,145.1464708125,park,Rieschiecks Reserve
14963677,-37.869332325,145.160272855,park,Glen Waverley North Reserve
15144379,-37.84098695,145.22278685,park,Juniper Reserve
15145986,-37.841895725,145.22824839999998,park,
15241872,-37.8999593,145.11948344285716,park,F.E. Hunt Reserve
15361725,-37.9023682375,145.11692181249998,park,
15362189,-37.90142205,145.11455890000002,park,
15477554,-37.86754324545455,144.9776155045455,park,O'Donnell Gardens
15478787,-37.86626835,144.980980575,park,Talbot Reserve
15478945,-37.872003275,144.9785623375,park,Renfrey Reserve
15478950,-37.870132222222225,144.9787649333333,park,Peanut Farm Reserve
15479037,-37.87092950624999,144.98388566875002,park,St Kilda Botanic Gardens
15609701,-37.81685562222222,145.2791238777778,park,Croydon South Park
15865305,-37.845838382638895,144.97088948194445,park,Albert Park
16711763,-38.372944499999996,144.84392313333333,park,
16993581,-37.91822115000001,145.136966575,park,
16993629,-37.917929900000004,145.1349566,park,
17113801,-38.270526022123896,144.66148656725665,park,
17133324,-37.8845541,145.1277221166667,park,
17592793,-37.77495823333334,144.95858367777774,park,Jewell Station Reserve
18043576,-37.86160073797468,144.97109472531648,park,Catani Gardens
18470925,-37.935592449999994,145.19469217857142,park,
18523406,-37.853452999999995,144.98726455384616,park,Gladstone Gardens
18594356,-37.87086886666666,145.15604586666666,park,
18595099,-37.8652797,145.16366790833334,park,
18596393,-37.866312083333334,145.15328121666667,park,David Crawford Reserve
18952749,-37.864289442857135,145.16723702142858,park,Highview Park
18954653,-37.8621961,145.16661041000003,park,
18955149,-37.747333546666674,144.95962036,park,Robinson Reserve
18956174,-37.743871075,144.9628821,park,Coburg Station Reserve
19201843,-37.86267153,145.16818729,park,
19500709,-37.86057445081967,145.21890748524595,park,Milpera Reserve
19777907,-37.74737641666666,144.86545121666668,park,
19923571,-37.88922433846154,145.12177903076923,park,Transmission Line Linear Reserve
19936003,-37.87261365,145.13532107499998,park,Mount Waverley Reserve
20080108,-37.7541742,144.85438647692305,park,
20080166,-37.75328954117648,144.85726959411767,park,The Crossway South Reserve
20084823,-37.74874685294118,144.85488867058825,park,Arcade Way Reserve
20087622,-37.74161355555556,144.8541979888889,park,Parkside Reserve
20087666,-37.74704056,144.85457576,park,
20087727,-37.746721588,144.85606386400002,park,
20087869,-37.74790998518519,144.85845935555554,park,J H Allan Reserve
20087906,-37.74615221818182,144.85706591818183,park,
20088104,-37.74327329375,144.85726405625,park,
20253171,-37.748474064999996,144.87296770499998,park,Rosehill Park
20265456,-37.73616094545454,144.8624911,park,Benaud Close Reserve
20265559,-37.738426733333334,144.859567425,park,Hassett Crescent Walkway
20266477,-37.732825325,144.86090670000002,park,Moyangul Reserve
20283467,-37.783837524999996,145.1554981,park,
21133506,-37.80338988571429,144.99443157142858,park,Gahan Reserve
21419505,-37.79043184545454,144.99165583181818,park,Darling Gardens
21420462,-37.78906561428572,144.99457475714286,park,Mayors Park
21522362,-37.28481863472222,142.92648716944444,park,Edith Cavell Reserve
21638879,-37.86242364615385,145.14497120769232,park,Tally Ho Reserve
21930242,-37.863668749999995,145.113731325,park,Essex Heights Reserve
22562115,-37.81289624,144.98899492,park,Darling Square
22562116,-37.8115631125,144.9870605375,park,Powlett Reserve
22664465,-37.89508890434783,145.14864009565218,park,
22664506,-37.89804372727273,145.15283042727276,park,
22664507,-37.8993186125,145.15250225,park,
22664513,-37.89709928809524,145.1531872404762,park,
22693853,-37.871049406249995,145.16962284375,park,Larpent Reserve
22716785,-37.785379337500004,144.9663184875,park,Hardy Reserve
22724348,-37.87181043571429,145.1806902642857,park,Capital Reserve
22736223,-37.84561271111111,145.14314142222221,park,Eley Road Reserve
22740078,-37.89312022380953,145.23578199047617,park,Benedikt Reserve
22740084,-37.889775925,145.23509554999998,park,Bamber Reserve
22749023,-37.88965961666667,145.24370259999998,park,
22769294,-37.788036575,144.96996335,park,Shakespeare Street Reserve
22780369,-37.765963374358975,144.9838126564102,park,CERES Environment Park
22781496,-37.91811662916667,145.16703119583335,park,Freeway Reserve
22788988,-37.860962566666664,144.81360200000003,park,A.H. Ford Reserve
22803395,-37.753568474999994,144.970418225,park,Gilmour Park
22818856,-37.80155993265306,144.96026890816327,park,University Square
22881658,-37.798624365517234,144.960016062069,park,South Lawn
22898660,-37.93085085108696,145.2003276695652,park,Gladeswood Reserve
22902372,-37.880744850000006,145.17361389444446,park,Hinkler Reserve
22929134,-37.9307515,145.19803984705885,park,
22929149,-37.926584616,145.200447424,park,
22929177,-37.92483210454545,145.1995404772727,park,
22929203,-37.925507024,145.199186776,park,
22929213,-37.93411169230769,145.2033619153846,park,
22954425,-37.85352551304348,145.20822031614907,park,Koomba Park
22970861,-37.879229550000005,145.18064675,park,Brynor Playground
22971229,-37.88333594583334,145.21866304166667,park,Llewellyn Park
22979222,-37.796891535,144.961950455,park,North Lawn
22979390,-37.8840666875,145.1049401125,park,
22980936,-36.21642885,147.17757106666667,park,
22998189,-37.868147549999996,145.14856485,park,
23000753,-37.776060571428566,145.00947302857145,park,Johnson Park
23014236,-37.868590312500004,145.10924260000002,park,Electra Reserve
23014237,-37.872000762499994,145.11010935,park,
23014265,-37.85164804285714,145.00105441428573,park,Victoria Gardens
23023673,-37.82881089999999,145.00146733333335,park,Barkly Gardens
23024170,-37.82607687142856,144.98684811785716,park,Gosch's Paddock
