property_url,name,property_type,cost_text,latitude,longitude,bed_info,bath_info,parking,date_available,desc
https://www.domain.com.au/3-1480-malvern-road-glen-iris-vic-3146-16168425,"3/1480 Malvern Road, Glen Iris VIC 3146",Apartment / Unit / Flat,$485 per week,-37.8539422,145.0467966,2 Beds,1 Bath,1 Parking,Available Now,Karen Pearce
https://www.domain.com.au/3-23-fernhill-road-sandringham-vic-3191-17186280,"3/23 Fernhill Road, Sandringham VIC 3191",Apartment / Unit / Flat,$650.00,-37.9531401,145.0089644,2 Beds,1 Bath,1 Parking,"Thursday, 3rd October 2024",Alvin Vitor
https://www.domain.com.au/85-73-river-street-richmond-vic-3121-17186253,"85/73 River Street, Richmond VIC 3121",Apartment / Unit / Flat,$700 Per Week,-37.8189479,145.013148,2 Beds,2 Baths,1 Parking,"Friday, 6th September 2024",Frazer Downes
https://www.domain.com.au/4-1275-burke-road-kew-vic-3101-17186042,"4/1275 Burke Road, Kew VIC 3101",Apartment / Unit / Flat,$650.00,-37.80728680000001,145.0610459,2 Beds,1 Bath,1 Parking,"Monday, 16th September 2024",Adam Cusinato
https://www.domain.com.au/1005-16-pentridge-boulevard-coburg-vic-3058-17185983,"1005/16 Pentridge Boulevard, Coburg VIC 3058",Apartment / Unit / Flat,$520 Per Week,-37.7384534,144.9694507,1 Bed,1 Bath,1 Parking,Available Now,Brooke Davis
https://www.domain.com.au/29-10-clifton-street-prahran-vic-3181-17185982,"29/10 Clifton Street, Prahran VIC 3181",Apartment / Unit / Flat,$600 per week,-37.851499,144.9952126,2 Beds,1 Bath,1 Parking,"Sunday, 22nd September 2024",Leasing Team
https://www.domain.com.au/205-16-pentridge-boulevard-coburg-vic-3058-17185966,"205/16 Pentridge Boulevard, Coburg VIC 3058",Apartment / Unit / Flat,$670 Per Week,-37.7384534,144.9694507,2 Beds,2 Baths,1 Parking,Available Now,Kim Te
https://www.domain.com.au/801-52-park-street-south-melbourne-vic-3205-17185954,"801/52 Park Street, South Melbourne VIC 3205",Apartment / Unit / Flat,$450 per week,-37.8328037,144.969168,1 Bed,1 Bath,N/A,"Friday, 13th September 2024",Leasing Team
https://www.domain.com.au/4-324-high-street-windsor-vic-3181-17185938,"4/324 High Street, Windsor VIC 3181",Apartment / Unit / Flat,$560 per week,-37.852918,144.998826,2 Beds,1 Bath,1 Parking,"Thursday, 5th September 2024",Kosta Karas
https://www.domain.com.au/1-1-bates-street-malvern-east-vic-3145-17185899,"1/1 Bates Street, Malvern East VIC 3145",Apartment / Unit / Flat,$440.00,-37.874861,145.0435908,2 Beds,1 Bath,1 Parking,"Monday, 30th September 2024",Paula Porter
https://www.domain.com.au/6-5-vautier-street-elwood-vic-3184-17185876,"6/5 Vautier Street, Elwood VIC 3184",Apartment / Unit / Flat,$750 Per Week,-37.885826,144.9870232,2 Beds,1 Bath,1 Parking,"Friday, 27th September 2024",Hudson Keppell
https://www.domain.com.au/6-5-vautier-street-elwood-vic-3184-17185877,"6/5 Vautier Street, Elwood VIC 3184",Apartment / Unit / Flat,$750 Per Week,-37.885826,144.9870232,2 Beds,1 Bath,1 Parking,"Friday, 27th September 2024",Hudson Keppell
https://www.domain.com.au/3-39-vautier-street-elwood-vic-3184-17185875,"3/39 Vautier Street, Elwood VIC 3184",Apartment / Unit / Flat,$550 Per Week,-37.8872705,144.9855967,2 Beds,1 Bath,2 Parking,"Friday, 27th September 2024",Hudson Keppell
https://www.domain.com.au/12-1a-jean-street-cheltenham-vic-3192-17185827,"12/1A Jean Street, Cheltenham VIC 3192",Apartment / Unit / Flat,$550 per week,-37.9627328,145.0535221,2 Beds,1 Bath,1 Parking,"Friday, 27th September 2024",Leasing Team
https://www.domain.com.au/3-146-alma-road-st-kilda-east-vic-3183-17185720,"3/146 Alma Road, St Kilda East VIC 3183",Apartment / Unit / Flat,$600.00,-37.8622918,144.9994509,2 Beds,1 Bath,1 Parking,"Friday, 13th September 2024",Jay Jacob-Green
https://www.domain.com.au/4-103-grosvenor-street-balaclava-vic-3183-17185695,"4/103 Grosvenor Street, Balaclava VIC 3183",Apartment / Unit / Flat,$750 pw,-37.8736416,144.997204,2 Beds,1 Bath,1 Parking,"Wednesday, 25th September 2024",Artem Chereshkov
https://www.domain.com.au/401-126-chapel-street-st-kilda-vic-3182-17185654,"401/126 Chapel Street, St Kilda VIC 3182",Apartment / Unit / Flat,"$1,200 pw",-37.8690955,144.9904281,3 Beds,3 Baths,2 Parking,"Tuesday, 1st October 2024",Joanne Pearson
https://www.domain.com.au/307-33-batman-street-west-melbourne-vic-3003-16668342,"307/33 Batman Street, West Melbourne VIC 3003",Apartment / Unit / Flat,$570 per week,-37.8108602,144.9518268,2 Beds,1 Bath,N/A,"Tuesday, 24th September 2024",Ismaeel Hussain
https://www.domain.com.au/1-28-esplanade-esplanade-brighton-vic-3186-17185480,"1/28 Esplanade Esplanade, Brighton VIC 3186",Apartment / Unit / Flat,$1995 Per Week,-37.9259736,144.9873857,3 Beds,2 Baths,2 Parking,Available Now,Megan Taylor
https://www.domain.com.au/2012-551-swanston-street-carlton-vic-3053-16226330,"2012/551 Swanston Street, Carlton VIC 3053",Apartment / Unit / Flat,$610 per week,-37.8057727,144.9628609,2 Beds,2 Baths,1 Parking,Available Now,Ismaeel Hussain
https://www.domain.com.au/57-352-canterbury-road-st-kilda-vic-3182-17185276,"57/352 Canterbury Road, St Kilda VIC 3182",Apartment / Unit / Flat,$600.00,-37.8590101,144.9767581,1 Bed,1 Bath,1 Parking,"Thursday, 12th September 2024",Jay Jacob-Green
https://www.domain.com.au/g03-1309-toorak-road-camberwell-vic-3124-17185244,"G03/1309 Toorak Road, Camberwell VIC 3124",Apartment / Unit / Flat,$620 weekly,-37.8493832,145.0893113,2 Beds,1 Bath,1 Parking,"Monday, 7th October 2024",Mikayla Lastavec
https://www.domain.com.au/3-1222-dandenong-road-murrumbeena-vic-3163-17185152,"3/1222 Dandenong Road, Murrumbeena VIC 3163",Apartment / Unit / Flat,$410 weekly,-37.8849484,145.0700001,2 Beds,1 Bath,1 Parking,"Friday, 20th September 2024","*** Please click ""register now"" to receive information regarding our inspection times ***"
https://www.domain.com.au/112-1-graham-street-port-melbourne-vic-3207-17121589,"112/1 Graham Street, Port Melbourne VIC 3207",Apartment / Unit / Flat,$800 weekly,-37.8428872,144.9448802,3 Beds,1 Bath,2 Parking,Available Now,Shakira Jaisingh-Fluitsma
https://www.domain.com.au/309-179-boundary-road-north-melbourne-vic-3051-17185081,"309/179 Boundary Road, North Melbourne VIC 3051",Apartment / Unit / Flat,$580.00,-37.7889129,144.9392885,2 Beds,1 Bath,1 Parking,"Thursday, 26th September 2024",Jayde Cashion
https://www.domain.com.au/10-317-inkerman-street-st-kilda-east-vic-3183-17185026,"10/317 Inkerman Street, St Kilda East VIC 3183",Apartment / Unit / Flat,$500 Per Week,-37.8659998,144.9951414,1 Bed,1 Bath,1 Parking,"Wednesday, 2nd October 2024",Frazer Downes
https://www.domain.com.au/20-130-alma-road-st-kilda-east-vic-3183-17184824,"20/130 Alma Road, St Kilda East VIC 3183",Apartment / Unit / Flat,$495 pw,-37.8620498,144.9974015,1 Bed,1 Bath,1 Parking,Available Now,Carson Mair
https://www.domain.com.au/1113-639-lonsdale-street-melbourne-vic-3000-17184799,"1113/639 Lonsdale Street, Melbourne VIC 3000",Apartment / Unit / Flat,$800 pw,-37.8150105,144.9534188,2 Beds,2 Baths,1 Parking,"Friday, 27th September 2024",Mica Viotti
https://www.domain.com.au/2601-65-dudley-street-west-melbourne-vic-3003-15760997,"2601/65 Dudley Street, West Melbourne VIC 3003",Apartment / Unit / Flat,$540 per Week,-37.8101364,144.9503935,1 Bed,1 Bath,N/A,N/A,Conny Yang
https://www.domain.com.au/10-212-walsh-street-south-yarra-vic-3141-17184777,"10/212 Walsh Street, South Yarra VIC 3141",Apartment / Unit / Flat,$450.00,-37.8330798,144.9859351,1 Bed,1 Bath,1 Parking,"Monday, 30th September 2024",Thea Toogood
https://www.domain.com.au/9-403-toorak-road-south-yarra-vic-3141-17184746,"9/403 Toorak Road, South Yarra VIC 3141",Apartment / Unit / Flat,$525 pw,-37.8403868,145.0044789,1 Bed,1 Bath,1 Parking,"Friday, 6th September 2024",Bridgid Nolan
https://www.domain.com.au/1-10-tennyson-st-st-kilda-vic-3182-17184740,"1/10 Tennyson St, St Kilda VIC 3182",Apartment / Unit / Flat,$800 weekly,-37.8702104,144.9852191,2 Beds,2 Baths,1 Parking,"Monday, 23rd September 2024",Jemma Wilksch
https://www.domain.com.au/26-4-victoria-street-windsor-vic-3181-17184601,"26/4 Victoria Street, Windsor VIC 3181",Apartment / Unit / Flat,$650.00,-37.8525244,144.9935664,2 Beds,1 Bath,1 Parking,"Thursday, 3rd October 2024",Danielle Crumblehulme
https://www.domain.com.au/4-42-disraeli-street-kew-vic-3101-17184571,"4/42 Disraeli Street, Kew VIC 3101",Apartment / Unit / Flat,$450.00,-37.8017578,145.0395322,2 Beds,1 Bath,1 Parking,"Tuesday, 10th September 2024",Adam Cusinato
https://www.domain.com.au/3-732-orrong-road-toorak-vic-3142-17184500,"3/732 Orrong Road, Toorak VIC 3142",Apartment / Unit / Flat,$700.00,-37.8393001,145.0144388,2 Beds,1 Bath,1 Parking,"Tuesday, 1st October 2024",Danielle Crumblehulme
https://www.domain.com.au/205-389-neerim-road-carnegie-vic-3163-17184436,"205/389 Neerim Road, Carnegie VIC 3163",Apartment / Unit / Flat,$575.00,-37.8904989,145.0648739,2 Beds,1 Bath,1 Parking,Available Now,Renee Hewstone
https://www.domain.com.au/502-4-joseph-rd-footscray-vic-3011-15472399,"502/4 Joseph Rd, Footscray VIC 3011",Apartment / Unit / Flat,$510 per week,-37.8003267,144.9095584,1 Bed,1 Bath,1 Parking,"Tuesday, 1st October 2024",Kim Te
https://www.domain.com.au/8-38-holyrood-street-hampton-vic-3188-17184258,"8/38 Holyrood Street, Hampton VIC 3188",Apartment / Unit / Flat,$550.00,-37.934181,144.99885,2 Beds,1 Bath,1 Parking,"Friday, 20th September 2024",Kerry West
https://www.domain.com.au/2-18-blackburn-street-surrey-hills-vic-3127-17184240,"2/18 Blackburn Street, Surrey Hills VIC 3127",Apartment / Unit / Flat,$500 per week,-37.8214328,145.0995979,2 Beds,1 Bath,1 Parking,"Monday, 30th September 2024",Lauren Jackson 
https://www.domain.com.au/908-478-st-kilda-road-melbourne-vic-3004-16192806,"908/478 St Kilda Road, Melbourne VIC 3004",Apartment / Unit / Flat,$795,-37.8425888,144.9770409,2 Beds,2 Baths,1 Parking,"Friday, 6th September 2024",David Hua
https://www.domain.com.au/2-52-pasley-street-south-yarra-vic-3141-17184161,"2/52 Pasley Street, South Yarra VIC 3141",Apartment / Unit / Flat,$695 Per Week,-37.8424582,144.9847259,2 Beds,1 Bath,1 Parking,Available Now,Tom Koller
https://www.domain.com.au/004b-12-albert-street-hawthorn-east-vic-3123-17183991,"004B/12 Albert Street, Hawthorn East VIC 3123",Apartment / Unit / Flat,$400 per week,-37.8236023,145.0480671,1 Bed,1 Bath,N/A,"Monday, 16th September 2024",Ismaeel Hussain
https://www.domain.com.au/27-27-avoca-street-south-yarra-vic-3141-17183789,"27/27 Avoca Street, South Yarra VIC 3141",Apartment / Unit / Flat,$570 per week,-37.8373287,144.989231,2 Beds,1 Bath,1 Parking,"Friday, 4th October 2024",Amanda Dojcinovic
https://www.domain.com.au/1-232-barkly-street-st-kilda-vic-3182-17183769,"1/232 Barkly Street, St Kilda VIC 3182",Apartment / Unit / Flat,$580 pw,-37.8719523,144.980559,2 Beds,2 Baths,1 Parking,"Friday, 20th September 2024",Artem Chereshkov
https://www.domain.com.au/208-601-little-collins-street-melbourne-vic-3000-17183673,"208/601 Little Collins Street, Melbourne VIC 3000",Apartment / Unit / Flat,$650 pw,-37.8179151,144.9548451,2 Beds,2 Baths,N/A,Available Now,Trish Ha
https://www.domain.com.au/6-28-burnley-street-richmond-vic-3121-16947663,"6/28 Burnley Street, Richmond VIC 3121",Apartment / Unit / Flat,$500,-37.8126488,145.0093583,1 Bed,1 Bath,1 Parking,"Thursday, 26th September 2024",Erin Napthine
https://www.domain.com.au/12-160-grange-road-carnegie-vic-3163-17183612,"12/160 Grange Road, Carnegie VIC 3163",Apartment / Unit / Flat,$400 per week,-37.8931283,145.0466313,2 Beds,1 Bath,1 Parking,Available Now,Carnegie Leasing
https://www.domain.com.au/13-12-robe-street-st-kilda-vic-3182-16598977,"13/12 Robe Street, St Kilda VIC 3182",Apartment / Unit / Flat,$465 per week,-37.864507,144.978038,1 Bed,1 Bath,1 Parking,Available Now,Kirk Stafford
https://www.domain.com.au/6-53-caroline-street-south-yarra-vic-3141-17183575,"6/53 Caroline Street, South Yarra VIC 3141",Apartment / Unit / Flat,$480 pw,-37.8369475,144.9881484,1 Bed,1 Bath,1 Parking,"Tuesday, 1st October 2024",Sara Sis
https://www.domain.com.au/1-170-st-kilda-road-st-kilda-vic-3182-17183564,"1/170 St Kilda Road, St Kilda VIC 3182",Apartment / Unit / Flat,$590 per week,-37.86118200000001,144.9849563,2 Beds,1 Bath,1 Parking,"Thursday, 26th September 2024",Leasing Team
https://www.domain.com.au/129-115-neerim-road-glen-huntly-vic-3163-17183549,"129/115 Neerim Road, Glen Huntly VIC 3163",Apartment / Unit / Flat,$550 per week,-37.8869388,145.0421254,2 Beds,1 Bath,1 Parking,Available Now,Carnegie Leasing
https://www.domain.com.au/301-113-pier-street-altona-vic-3018-17183490,"301/113 Pier Street, Altona VIC 3018",Apartment / Unit / Flat,$520.00,-37.8660079,144.830605,2 Beds,1 Bath,1 Parking,"Friday, 4th October 2024",Mark Hambling
https://www.domain.com.au/7-340-beaconsfield-parade-st-kilda-west-vic-3182-17183464,"7/340 Beaconsfield Parade, St Kilda West VIC 3182",Studio,$435 pw,-37.8583372,144.968941,0 Beds,1 Bath,N/A,Available Now,Rose Gilmour
https://www.domain.com.au/6213-172-edward-street-street-brunswick-east-vic-3057-17183456,"6213/172 Edward Street Street, Brunswick East VIC 3057",Apartment / Unit / Flat,$625 per week,-37.775312,144.9718123,2 Beds,1 Bath,1 Parking,Available Now,Jay Trikha
https://www.domain.com.au/7-10-osborne-avenue-glen-iris-vic-3146-17183438,"7/10 Osborne Avenue, Glen Iris VIC 3146",Apartment / Unit / Flat,$550.00,-37.8574188,145.0468099,2 Beds,1 Bath,1 Parking,Available Now,Thea Toogood
https://www.domain.com.au/2-688-inkerman-road-caulfield-north-vic-3161-17183437,"2/688 Inkerman Road, Caulfield North VIC 3161",Apartment / Unit / Flat,$485 Per Week,-37.8691857,145.0235204,1 Bed,1 Bath,1 Parking,"Thursday, 19th September 2024",Leasing Team
https://www.domain.com.au/4-260-st-kilda-road-st-kilda-vic-3182-17183373,"4/260 St Kilda Road, St Kilda VIC 3182",Apartment / Unit / Flat,$535 per week,-37.8634272,144.9857296,2 Beds,1 Bath,1 Parking,"Saturday, 21st September 2024",Leasing Team
https://www.domain.com.au/207-7-claremont-street-south-yarra-vic-3141-17183338,"207/7 Claremont Street, South Yarra VIC 3141",Apartment / Unit / Flat,$530 per week,-37.83820559999999,144.9935531,1 Bed,1 Bath,N/A,"Tuesday, 1st October 2024",Kim Te
https://www.domain.com.au/2006-19-37-a-beckett-street-melbourne-vic-3000-14507955,"2006/19-37 A'Beckett Street, Melbourne VIC 3000",Apartment / Unit / Flat,$600,-37.8089173,144.9626143,2 Beds,1 Bath,N/A,Available Now,David Hua
https://www.domain.com.au/2-2-boynton-street-bentleigh-east-vic-3165-17183197,"2/2 Boynton Street, Bentleigh East VIC 3165",Apartment / Unit / Flat,$580.00,-37.9262743,145.0628136,2 Beds,1 Bath,1 Parking,"Friday, 6th September 2024",Jaryd Bray
https://www.domain.com.au/9-299-burke-road-glen-iris-vic-3146-17183182,"9/299 Burke Road, Glen Iris VIC 3146",Apartment / Unit / Flat,$400 pw,-37.8528437,145.0521098,1 Bed,1 Bath,1 Parking,Available Now,Shelter Real Estate
https://www.domain.com.au/6-21-redan-street-st-kilda-vic-3182-17183167,"6/21 Redan Street, St Kilda VIC 3182",Apartment / Unit / Flat,$450.00,-37.8602186,144.990021,1 Bed,1 Bath,1 Parking,Available Now,Kerttu  Luik
https://www.domain.com.au/14-4-victoria-street-windsor-vic-3181-17183164,"14/4 Victoria Street, Windsor VIC 3181",Apartment / Unit / Flat,$720.00,-37.8525244,144.9935664,2 Beds,2 Baths,1 Parking,"Monday, 23rd September 2024",Kerttu  Luik
https://www.domain.com.au/310-3-greeves-street-st-kilda-vic-3182-17183163,"310/3 Greeves Street, St Kilda VIC 3182",Apartment / Unit / Flat,$450.00,-37.8645212,144.9832377,1 Bed,1 Bath,1 Parking,"Friday, 20th September 2024",Kerttu  Luik
https://www.domain.com.au/2-299-301-burke-road-glen-iris-vic-3146-17183153,"2/299-301 Burke Road, Glen Iris VIC 3146",Apartment / Unit / Flat,$400,-37.8529468,145.0523315,1 Bed,1 Bath,1 Parking,Available Now,Shelter Real Estate
https://www.domain.com.au/6-185-stawell-street-richmond-vic-3121-17183145,"6/185 Stawell Street, Richmond VIC 3121",Apartment / Unit / Flat,$395 weekly,-37.8259826,145.00983,1 Bed,1 Bath,1 Parking,"Thursday, 26th September 2024",Ysabella Dimitrakopoulos
https://www.domain.com.au/1001-294a-bell-street-heidelberg-west-vic-3081-16961350,"1001/294A Bell Street, Heidelberg West VIC 3081",Apartment / Unit / Flat,$575,-37.7500276,145.0431162,2 Beds,2 Baths,1 Parking,"Tuesday, 10th September 2024",Natalie Subotsch
https://www.domain.com.au/g08-48-blenheim-street-balaclava-vic-3183-17183107,"G08/48 Blenheim Street, Balaclava VIC 3183",Apartment / Unit / Flat,$720 weekly,-37.8685904,144.9945002,2 Beds,1 Bath,1 Parking,"Friday, 18th October 2024",Michelle De Luca
https://www.domain.com.au/104-18-lillimur-road-ormond-vic-3204-16571495,"104/18 Lillimur Road, Ormond VIC 3204",Apartment / Unit / Flat,$475 Per Week,-37.9024298,145.0417459,1 Bed,1 Bath,1 Parking,"Tuesday, 24th September 2024",Maddy Stubbs
https://www.domain.com.au/14-19-riversdale-road-hawthorn-vic-3122-17182295,"14/19 Riversdale Road, Hawthorn VIC 3122",Apartment / Unit / Flat,$450 weekly,-37.8277619,145.0271739,1 Bed,1 Bath,1 Parking,Available Now,Ysabella Dimitrakopoulos
https://www.domain.com.au/3601-81-a-beckett-street-melbourne-vic-3000-17179271,"3601/81 A'Beckett Street, Melbourne VIC 3000",Apartment / Unit / Flat,$700 weekly,-37.8092536,144.961181,2 Beds,1 Bath,N/A,Available Now,Edward Guo
https://www.domain.com.au/206-41-kerr-st-fitzroy-vic-3065-17179119,"206/41 Kerr St, Fitzroy VIC 3065",Apartment / Unit / Flat,$650 per week,-37.7963746,144.9768992,1 Bed,1 Bath,1 Parking,"Friday, 13th September 2024",Amanda Dojcinovic
https://www.domain.com.au/10-19-abbott-street-sandringham-vic-3191-17178707,"10/19 Abbott Street, Sandringham VIC 3191",Apartment / Unit / Flat,LEASED,-37.9484611,145.003068,2 Beds,1 Bath,1 Parking,"Saturday, 7th September 2024",Michelle Murray
https://www.domain.com.au/12-56-grange-rd-carnegie-vic-3163-17178065,"12/56 Grange Rd, Carnegie VIC 3163",Apartment / Unit / Flat,$410 weekly,-37.8848862,145.0477087,1 Bed,1 Bath,1 Parking,"Thursday, 12th September 2024",Zoe Swinnerton
https://www.domain.com.au/g02-141-149-roden-street-west-melbourne-vic-3003-17175717,"G02/141-149 Roden Street, West Melbourne VIC 3003",Apartment / Unit / Flat,$570 Per Week,-37.80844829999999,144.9473139,2 Beds,1 Bath,1 Parking,Available Now,Leasing Team
https://www.domain.com.au/12-27-lillimur-road-ormond-vic-3204-17173864,"12/27 Lillimur Road, Ormond VIC 3204",Apartment / Unit / Flat,$420 per week,-37.9011368,145.0415029,2 Beds,1 Bath,1 Parking,Available Now,Carnegie Leasing
https://www.domain.com.au/501-302-collins-street-melbourne-vic-3004-17173243,"501/302 Collins Street, Melbourne VIC 3004",Apartment / Unit / Flat,$650 weekly,-37.81597,144.964225,2 Beds,1 Bath,N/A,Available Now,Preet Sandhu
https://www.domain.com.au/2-6-manchester-lane-parkville-vic-3052-17171821,"2/6 Manchester Lane, Parkville VIC 3052",Apartment / Unit / Flat,$600,-37.7775432,144.9391463,1 Bed,1 Bath,1 Parking,"Saturday, 7th September 2024",GRE Rentals
https://www.domain.com.au/6-1-milburn-grove-st-kilda-vic-3182-17171355,"6/1 Milburn Grove, St Kilda VIC 3182",Apartment / Unit / Flat,$620 pw,-37.864,144.982,2 Beds,1 Bath,2 Parking,Available Now,Artem Chereshkov
https://www.domain.com.au/109-52-dow-street-port-melbourne-vic-3207-17168902,"109/52 Dow Street, Port Melbourne VIC 3207",Apartment / Unit / Flat,$750 pw,-37.8430429,144.9402659,2 Beds,2 Baths,1 Parking,Available Now,Samridhi Munjal
https://www.domain.com.au/503-250-city-road-southbank-vic-3006-17164796,"503/250 City Road, Southbank VIC 3006",Apartment / Unit / Flat,$480 pw,-37.8257169,144.9597894,1 Bed,1 Bath,N/A,$2086,Andrea Picone
https://www.domain.com.au/2802-35-spring-st-melbourne-vic-3004-17163498,"2802/35 Spring St, Melbourne VIC 3004",Apartment / Unit / Flat,"$1,350 per week",-37.8141725,144.9740049,2 Beds,2 Baths,1 Parking,Available Now,Amy Fiske
https://www.domain.com.au/107-2-bailey-cres-oak-park-vic-3046-17161100,"107/2 Bailey Cres, Oak Park VIC 3046",Apartment / Unit / Flat,$400 weekly,-37.7207022,144.9220471,1 Bed,1 Bath,1 Parking,"Wednesday, 11th September 2024",Renee Whitehouse
https://www.domain.com.au/406-29-waterline-place-williamstown-vic-3016-17160499,"406/29 Waterline Place, Williamstown VIC 3016",Apartment / Unit / Flat,$700 per week,-37.8654162,144.908494,2 Beds,2 Baths,1 Parking,Available Now,Angus Brayshaw
https://www.domain.com.au/3-39-cook-street-flinders-vic-3929-17155332,"3/39 Cook Street, Flinders VIC 3929",Apartment / Unit / Flat,$600 Per Week,-38.4742537,145.017952,2 Beds,2 Baths,1 Parking,Available Now,Andrew Hall
https://www.domain.com.au/4-39-cook-street-flinders-vic-3929-17154370,"4/39 Cook Street, Flinders VIC 3929",Apartment / Unit / Flat,$650,-38.4742537,145.017952,2 Beds,2 Baths,1 Parking,Available Now,Andrew Hall
https://www.domain.com.au/20-29-35-george-street-east-melbourne-vic-3002-17154161,"20/29-35 George Street, East Melbourne VIC 3002",Apartment / Unit / Flat,$450.00,-37.8158477,144.9892078,1 Bed,1 Bath,N/A,"Friday, 6th September 2024",Nathan Roberts
https://www.domain.com.au/101-67-well-street-brighton-vic-3186-17150311,"101/67 Well Street, Brighton VIC 3186",Apartment / Unit / Flat,"$1,875.00",-37.9182278,144.9976923,3 Beds,2 Baths,2 Parking,Available Now,Ben McDonald
https://www.domain.com.au/701-43-hancock-street-southbank-vic-3006-17148838,"701/43 Hancock Street, Southbank VIC 3006",Apartment / Unit / Flat,$575 pw,-37.8279742,144.95884,1 Bed,1 Bath,N/A,Available Now,Andrea Picone
https://www.domain.com.au/1101-43-hancock-street-southbank-vic-3006-17148835,"1101/43 Hancock Street, Southbank VIC 3006",Apartment / Unit / Flat,$540 pw,-37.8279742,144.95884,1 Bed,1 Bath,N/A,Available Now,Andrea Picone
https://www.domain.com.au/1-13-myrniong-street-glen-iris-vic-3146-17147615,"1/13 Myrniong Street, Glen Iris VIC 3146",Apartment / Unit / Flat,$545 weekly,-37.8523174,145.093691,3 Beds,1 Bath,1 Parking,Available Now,Amy Ma
https://www.domain.com.au/221-14-elizabeth-street-malvern-vic-3144-17144503,"221/14 Elizabeth Street, Malvern VIC 3144",Apartment / Unit / Flat,$610 pw,-37.8517262,145.0370645,2 Beds,2 Baths,1 Parking,Available Now,Carson Mair
https://www.domain.com.au/610-33-mackenzie-street-melbourne-vic-3000-17133563,"610/33 MacKenzie Street, Melbourne VIC 3000",Apartment / Unit / Flat,$595,-37.8078362,144.9669868,2 Beds,1 Bath,N/A,$2585,Fiona Tennant
https://www.domain.com.au/3-5-6-201-spring-street-melbourne-vic-3000-17130096,"3.5 & 6/201 Spring Street, Melbourne VIC 3000",Apartment / Unit / Flat,$670 per week,-37.81009299999999,144.9721794,2 Beds,2 Baths,1 Parking,Available Now,Leasing Team
https://www.domain.com.au/121-109-manningham-st-parkville-vic-3052-16206811,"121 109 Manningham St, Parkville VIC 3052",Apartment / Unit / Flat,$540per week Parkside living Highspeed unlimited WiFi PetFriendly,-37.7843956,144.9407607,1 Bed,1 Bath,1 Parking,"Friday, 13th September 2024",UKO Royal Park Community Host
https://www.domain.com.au/3-10-elm-avenue-elsternwick-vic-3185-14315252,"3/10 Elm Avenue, Elsternwick VIC 3185",Apartment / Unit / Flat,$620 Per Week,-37.8910718,145.0042754,2 Beds,1 Bath,1 Parking,"Friday, 6th September 2024",Louise Reid
https://www.domain.com.au/705a-125-bell-street-ivanhoe-vic-3079-17183018,"705A/125 Bell Street, Ivanhoe VIC 3079",Apartment / Unit / Flat,$420 per week,-37.7534426,145.0515863,1 Bed,1 Bath,1 Parking,Available Now,Ismaeel Hussain
https://www.domain.com.au/1405-45-clarke-street-southbank-vic-3006-17182966,"1405/45 Clarke Street, Southbank VIC 3006",Apartment / Unit / Flat,$700 pw,-37.8267241,144.95949,2 Beds,1 Bath,N/A,"Tuesday, 17th September 2024",Andrea Picone
https://www.domain.com.au/3-19-albert-street-east-melbourne-vic-3002-17182934,"3/19 Albert Street, East Melbourne VIC 3002",Apartment / Unit / Flat,$475,-37.8113524,144.9901835,1 Bed,1 Bath,N/A,"Tuesday, 10th September 2024",DIANA JURISIC
https://www.domain.com.au/44-16-18-bennetts-lane-melbourne-vic-3000-17182913,"44/16-18 Bennetts Lane, Melbourne VIC 3000",Apartment / Unit / Flat,$490 pw,-37.8089424,144.9678684,2 Beds,1 Bath,N/A,Available Now,Trish Ha
https://www.domain.com.au/2-35-rowena-parade-richmond-vic-3121-17182864,"2/35 Rowena Parade, Richmond VIC 3121",Apartment / Unit / Flat,$335 weekly,-37.8204004,144.9917784,1 Bed,1 Bath,1 Parking,"Tuesday, 24th September 2024",Preet Sandhu
https://www.domain.com.au/1310-80-abeckett-street-melbourne-vic-3000-16640131,"1310/80 ABeckett Street, Melbourne VIC 3000",Apartment / Unit / Flat,$450 per week,-37.8090227,144.9610587,1 Bed,1 Bath,N/A,"Thursday, 26th September 2024",Ismaeel Hussain
https://www.domain.com.au/1-54-sutherland-road-armadale-vic-3143-15985751,"1/54 Sutherland Road, Armadale VIC 3143",Apartment / Unit / Flat,$430 per week,-37.8576467,145.0173312,1 Bed,1 Bath,1 Parking,"Wednesday, 25th September 2024",Ismaeel Hussain
https://www.domain.com.au/408-19-pentridge-boulevard-coburg-vic-3058-17182823,"408/19 Pentridge Boulevard, Coburg VIC 3058",Apartment / Unit / Flat,$550 Per Week,-37.7378417,144.9683508,2 Beds,1 Bath,1 Parking,"Friday, 6th September 2024",Frazer Downes
https://www.domain.com.au/504-576-578-st-kilda-road-melbourne-vic-3004-17182768,"504/576-578 St Kilda Road, Melbourne VIC 3004",Apartment / Unit / Flat,$880.00,-37.8484013,144.9795382,2 Beds,2 Baths,1 Parking,"Friday, 4th October 2024",Jack Alexander
https://www.domain.com.au/7-30-selwyn-avenue-elwood-vic-3184-17182761,"7/30 Selwyn Avenue, Elwood VIC 3184",Apartment / Unit / Flat,$520 weekly,-37.8859946,144.9834827,1 Bed,1 Bath,1 Parking,Available Now,Shakira Jaisingh-Fluitsma
