property_url,name,property_type,cost_text,latitude,longitude,bed_info,bath_info,parking,date_available,desc
https://www.domain.com.au/28-potter-street-geelong-west-vic-3218-17183519,"28 Potter Street, Geelong West VIC 3218",Townhouse,$530.00,-38.1458723,144.3447901,2 Beds,2 Baths,1 Parking,"Tuesday, 24th September 2024",Tim Callander
https://www.domain.com.au/44b-graham-road-highett-vic-3190-17183420,"44B Graham Road, Highett VIC 3190",Townhouse,$850.00,-37.9511383,145.0418936,3 Beds,2 Baths,2 Parking,"Saturday, 14th September 2024",Stephanie Pascoe
https://www.domain.com.au/1-walsh-street-west-melbourne-vic-3003-17181706,"1 Walsh Street, West Melbourne VIC 3003",Townhouse,$1150.00 pw,-37.8080222,144.9545169,3 Beds,3 Baths,2 Parking,Available Now,Nina Mehegan
https://www.domain.com.au/6-467-new-street-brighton-vic-3186-17180970,"6/467 New Street, Brighton VIC 3186",Townhouse,$495.00,-37.8935317,144.994989,2 Beds,1 Bath,1 Parking,"Monday, 30th September 2024",Tara Stewart
https://www.domain.com.au/2-30-32-boronia-grove-doncaster-east-vic-3109-17165353,"2/30-32 Boronia Grove, Doncaster East VIC 3109",Townhouse,$840.00,-37.7997052,145.1560811,4 Beds,2 Baths,2 Parking,Available Now,Isabella Kaya
https://www.domain.com.au/11-15-beach-street-port-melbourne-vic-3207-17164852,"11/15 Beach Street, Port Melbourne VIC 3207",Townhouse,$795 pw,-37.8425764,144.9398222,2 Beds,2 Baths,2 Parking,Available Now,Angie Vakrinos
https://www.domain.com.au/1-8-riverside-avenue-avondale-heights-vic-3034-17164840,"1/8 Riverside Avenue, Avondale Heights VIC 3034",Townhouse,$750,-37.7691318,144.8636493,3 Beds,2 Baths,2 Parking,Available Now,Property Management Brunswick
https://www.domain.com.au/51-cairnes-crescent-malvern-east-vic-3145-17160613,"51 Cairnes Crescent, Malvern East VIC 3145",Townhouse,$795 weekly,-37.8728288,145.0648435,3 Beds,2 Baths,1 Parking,Available Now,Belinda Bisogno
https://www.domain.com.au/1-10-12-lillian-street-clayton-vic-3168-15746419,"1/10-12 Lillian Street, Clayton VIC 3168",Townhouse,$700,-37.9213621,145.1181848,4 Beds,3 Baths,2 Parking,"Wednesday, 9th October 2024",Dylan Reeves
https://www.domain.com.au/3-45-clarence-street-elsternwick-vic-3185-17182744,"3/45 Clarence Street, Elsternwick VIC 3185",Townhouse,$850 per week,-37.8924254,145.01122,3 Beds,2 Baths,2 Parking,Available Now,Jodi Sherr
https://www.domain.com.au/5-21-redan-st-st-kilda-vic-3182-17182641,"5/21 Redan St, St Kilda VIC 3182",Townhouse,$470 weekly,-37.8610257,144.9902789,1 Bed,1 Bath,1 Parking,Available Now,Leasing Concierge
https://www.domain.com.au/2-1-forest-park-road-dingley-village-vic-3172-17182573,"2/1 Forest Park Road, Dingley Village VIC 3172",Townhouse,$650.00,-37.9824205,145.1296434,3 Beds,2 Baths,2 Parking,"Monday, 23rd September 2024",Katie Davidson
https://www.domain.com.au/161-thames-promenade-chelsea-heights-vic-3196-17182490,"161 Thames Promenade, Chelsea Heights VIC 3196",Townhouse,$760.00,-38.0462871,145.1326904,3 Beds,2 Baths,2 Parking,"Tuesday, 24th September 2024",Katie Davidson
https://www.domain.com.au/2-34-valley-street-oakleigh-south-vic-3167-17182345,"2/34 Valley Street, Oakleigh South VIC 3167",Townhouse,$750.00,-37.9180774,145.1084885,3 Beds,2 Baths,2 Parking,Available Now,Emily Katiforis
https://www.domain.com.au/20a-kirstina-road-glen-waverley-vic-3150-17182160,"20A Kirstina Road, Glen Waverley VIC 3150",Townhouse,"$1,150",-37.890415,145.1665739,4 Beds,3 Baths,3 Parking,Available Now,David Hua
https://www.domain.com.au/3-56-osborne-avenue-glen-iris-vic-3146-17182005,"3/56 Osborne Avenue, Glen Iris VIC 3146",Townhouse,"$1,200.00",-37.85221200000001,145.0477488,3 Beds,2 Baths,2 Parking,Available Now,Renee Hewstone
https://www.domain.com.au/2-4-worrell-street-nunawading-vic-3131-17181985,"2/4 Worrell Street, Nunawading VIC 3131",Townhouse,$720 weekly,-37.8052847,145.1788677,3 Beds,2 Baths,2 Parking,"Monday, 30th September 2024",Emily Nash
https://www.domain.com.au/3-439-main-street-mordialloc-vic-3195-16274942,"3/439 Main Street, Mordialloc VIC 3195",Townhouse,$770.00 per week,-38.0037657,145.0855032,3 Beds,2 Baths,3 Parking,"Friday, 20th September 2024",David Hua
https://www.domain.com.au/2-16-south-parade-blackburn-vic-3130-17181306,"2/16 South Parade, Blackburn VIC 3130",Townhouse,$650 weekly,-37.8203011,145.1448158,2 Beds,2 Baths,1 Parking,"Thursday, 12th September 2024",Ashleigh Doherty
https://www.domain.com.au/42-oak-terrace-wheelers-hill-vic-3150-17181102,"42 Oak Terrace, Wheelers Hill VIC 3150",Townhouse,$630.00 per week,-37.9101231,145.1910406,3 Beds,2 Baths,2 Parking,"Monday, 9th September 2024",Nicole Woods
