route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"1-SER-mjp-9","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-SNH-mjp-1","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SNH-mjp-10","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SNH-mjp-11","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SNH-mjp-2","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SNH-mjp-3","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SNH-mjp-4","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SNH-mjp-5","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SNH-mjp-6","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SNH-mjp-7","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SNH-mjp-8","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SNH-mjp-9","","","Shepparton - Melbourne Via Seymour","2","8F1A95","FFFFFF"
"1-SWL-mjp-1","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-SWL-mjp-10","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-SWL-mjp-11","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-SWL-mjp-2","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-SWL-mjp-3","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-SWL-mjp-4","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-SWL-mjp-5","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-SWL-mjp-6","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-SWL-mjp-7","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-SWL-mjp-8","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-SWL-mjp-9","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-TRN-mjp-1","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-TRN-mjp-10","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-TRN-mjp-11","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-TRN-mjp-2","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-TRN-mjp-3","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-TRN-mjp-4","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-TRN-mjp-5","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-TRN-mjp-6","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-TRN-mjp-7","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-TRN-mjp-8","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-TRN-mjp-9","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-vPK-mjp-1","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-10","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-11","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-2","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-3","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-4","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-5","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-6","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-7","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-8","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-9","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-WBL-mjp-1","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-WBL-mjp-10","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-WBL-mjp-11","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-WBL-mjp-2","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-WBL-mjp-5","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-WBL-mjp-6","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-WBL-mjp-7","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-WBL-mjp-8","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-WBL-mjp-9","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
