route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"5-V16-mjp-9","","","Casterton - Melbourne Via Warrnambool & Hamilton","3","A57FB2","FFFFFF"
"5-V17-mjp-1","","","Melbourne - Corowa Via Rutherglen & Wangaratta","3","A57FB2","FFFFFF"
"5-V17-mjp-10","","","Melbourne - Corowa Via Rutherglen & Wangaratta","3","A57FB2","FFFFFF"
"5-V17-mjp-2","","","Melbourne - Corowa Via Rutherglen & Wangaratta","3","A57FB2","FFFFFF"
"5-V17-mjp-3","","","Melbourne - Corowa Via Rutherglen & Wangaratta","3","A57FB2","FFFFFF"
"5-V17-mjp-4","","","Melbourne - Corowa Via Rutherglen & Wangaratta","3","A57FB2","FFFFFF"
"5-V17-mjp-5","","","Melbourne - Corowa Via Rutherglen & Wangaratta","3","A57FB2","FFFFFF"
"5-V17-mjp-6","","","Melbourne - Corowa Via Rutherglen & Wangaratta","3","A57FB2","FFFFFF"
"5-V17-mjp-7","","","Melbourne - Corowa Via Rutherglen & Wangaratta","3","A57FB2","FFFFFF"
"5-V17-mjp-8","","","Melbourne - Corowa Via Rutherglen & Wangaratta","3","A57FB2","FFFFFF"
"5-V17-mjp-9","","","Melbourne - Corowa Via Rutherglen & Wangaratta","3","A57FB2","FFFFFF"
"5-V18-mjp-1","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V18-mjp-10","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V18-mjp-11","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V18-mjp-2","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V18-mjp-3","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V18-mjp-4","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V18-mjp-5","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V18-mjp-6","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V18-mjp-7","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V18-mjp-8","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V18-mjp-9","","","Melbourne - Daylesford Via Woodend or Castlemaine","3","A57FB2","FFFFFF"
"5-V19-mjp-3","","","Melbourne - Donald Via Bendigo","3","A57FB2","FFFFFF"
"5-V19-mjp-6","","","Melbourne - Donald Via Bendigo","3","A57FB2","FFFFFF"
"5-V19-mjp-7","","","Melbourne - Donald Via Bendigo","3","A57FB2","FFFFFF"
"5-V19-mjp-8","","","Melbourne - Donald Via Bendigo","3","A57FB2","FFFFFF"
"5-V19-mjp-9","","","Melbourne - Donald Via Bendigo","3","A57FB2","FFFFFF"
"5-V20-mjp-1","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V20-mjp-10","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V20-mjp-11","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V20-mjp-2","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V20-mjp-3","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V20-mjp-4","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V20-mjp-5","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V20-mjp-6","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V20-mjp-7","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V20-mjp-8","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V20-mjp-9","","","Melbourne - Deniliquin Via Echuca & Heathcote","3","A57FB2","FFFFFF"
"5-V22-mjp-1","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-mjp-2","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-mjp-3","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-mjp-4","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-mjp-5","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-mjp-6","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-mjp-7","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-mjp-8","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-mjp-9","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V24-mjp-1","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-mjp-10","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-mjp-11","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-mjp-2","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-mjp-3","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-mjp-4","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-mjp-5","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-mjp-6","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-mjp-7","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-mjp-8","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-mjp-9","","","Halls Gap - Melbourne Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V25-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-mjp-10","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-mjp-11","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-mjp-2","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-mjp-3","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-mjp-4","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-mjp-5","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-mjp-6","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-mjp-7","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-mjp-8","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-mjp-9","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V27-mjp-1","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-mjp-10","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-mjp-11","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-mjp-2","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-mjp-3","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-mjp-4","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-mjp-5","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-mjp-6","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-mjp-7","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-mjp-8","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-mjp-9","","","Melbourne - Maryborough Via Castlemaine","3","A57FB2","FFFFFF"
"5-V28-mjp-1","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V28-mjp-10","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V28-mjp-11","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V28-mjp-2","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V28-mjp-3","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V28-mjp-4","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V28-mjp-5","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V28-mjp-6","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V28-mjp-7","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V28-mjp-8","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V28-mjp-9","","","Melbourne - Mansfield Via Yea","3","A57FB2","FFFFFF"
"5-V29-mjp-1","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-mjp-10","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-mjp-11","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-mjp-2","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-mjp-3","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-mjp-4","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-mjp-5","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-mjp-6","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-mjp-7","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-mjp-8","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-mjp-9","","","Mt Gambier - Melbourne Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V30-mjp-1","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-mjp-10","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-mjp-11","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-mjp-2","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-mjp-3","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-mjp-4","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-mjp-5","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-mjp-6","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-mjp-7","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-mjp-8","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-mjp-9","","","Mount Gambier - Melbourne Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V31-mjp-1","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-mjp-10","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-mjp-11","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-mjp-2","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-mjp-3","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-mjp-4","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-mjp-5","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-mjp-6","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-mjp-7","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-mjp-8","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-mjp-9","","","Albury - Mildura Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V32-mjp-1","","","Mildura - Ballarat Via Bendigo & Swan Hill","3","A57FB2","FFFFFF"
"5-V32-mjp-10","","","Mildura - Ballarat Via Bendigo & Swan Hill","3","A57FB2","FFFFFF"
"5-V32-mjp-2","","","Mildura - Ballarat Via Bendigo & Swan Hill","3","A57FB2","FFFFFF"
"5-V32-mjp-3","","","Mildura - Ballarat Via Bendigo & Swan Hill","3","A57FB2","FFFFFF"
"5-V32-mjp-4","","","Mildura - Ballarat Via Bendigo & Swan Hill","3","A57FB2","FFFFFF"
"5-V32-mjp-5","","","Mildura - Ballarat Via Bendigo & Swan Hill","3","A57FB2","FFFFFF"
"5-V32-mjp-6","","","Mildura - Ballarat Via Bendigo & Swan Hill","3","A57FB2","FFFFFF"
"5-V32-mjp-7","","","Mildura - Ballarat Via Bendigo & Swan Hill","3","A57FB2","FFFFFF"
"5-V32-mjp-8","","","Mildura - Ballarat Via Bendigo & Swan Hill","3","A57FB2","FFFFFF"
"5-V32-mjp-9","","","Mildura - Ballarat Via Bendigo & Swan Hill","3","A57FB2","FFFFFF"
"5-V34-mjp-1","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V34-mjp-10","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V34-mjp-11","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V34-mjp-2","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V34-mjp-3","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V34-mjp-4","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V34-mjp-5","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V34-mjp-6","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V34-mjp-7","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V34-mjp-8","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V34-mjp-9","","","Melbourne - Mildura Via Donald & Ballarat","3","A57FB2","FFFFFF"
"5-V35-mjp-1","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-mjp-10","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-mjp-11","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-mjp-2","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-mjp-3","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-mjp-4","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-mjp-5","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-mjp-6","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-mjp-7","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-mjp-8","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-mjp-9","","","Melbourne - Mildura Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V36-mjp-1","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-mjp-10","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-mjp-11","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-mjp-2","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-mjp-3","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-mjp-4","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-mjp-5","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-mjp-6","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-mjp-7","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-mjp-8","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-mjp-9","","","Melbourne - Mulwala Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V37-mjp-1","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V37-mjp-10","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V37-mjp-11","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V37-mjp-2","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V37-mjp-3","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V37-mjp-4","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V37-mjp-5","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V37-mjp-6","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V37-mjp-7","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V37-mjp-8","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V37-mjp-9","","","Nhill - Melbourne Via Ballarat & Ararat","3","A57FB2","FFFFFF"
"5-V38-mjp-1","","","Ouyen - Melbourne Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-mjp-10","","","Ouyen - Melbourne Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-mjp-2","","","Ouyen - Melbourne Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-mjp-3","","","Ouyen - Melbourne Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-mjp-4","","","Ouyen - Melbourne Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-mjp-5","","","Ouyen - Melbourne Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-mjp-6","","","Ouyen - Melbourne Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-mjp-7","","","Ouyen - Melbourne Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-mjp-8","","","Ouyen - Melbourne Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-mjp-9","","","Ouyen - Melbourne Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V39-mjp-1","","","Melbourne - Sea Lake Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-mjp-10","","","Melbourne - Sea Lake Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-mjp-2","","","Melbourne - Sea Lake Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-mjp-3","","","Melbourne - Sea Lake Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-mjp-4","","","Melbourne - Sea Lake Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-mjp-5","","","Melbourne - Sea Lake Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-mjp-6","","","Melbourne - Sea Lake Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-mjp-7","","","Melbourne - Sea Lake Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-mjp-8","","","Melbourne - Sea Lake Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-mjp-9","","","Melbourne - Sea Lake Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V41-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-mjp-10","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-mjp-11","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-mjp-2","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-mjp-3","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-mjp-4","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-mjp-5","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-mjp-6","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-mjp-7","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-mjp-8","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-mjp-9","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V43-mjp-1","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-mjp-10","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-mjp-11","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-mjp-2","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-mjp-3","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-mjp-4","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-mjp-5","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-mjp-6","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-mjp-7","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-mjp-8","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-mjp-9","","","Sale - Melbourne Via Traralgon","3","A57FB2","FFFFFF"
"5-V47-mjp-1","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V47-mjp-10","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V47-mjp-11","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V47-mjp-2","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V47-mjp-3","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V47-mjp-4","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V47-mjp-5","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V47-mjp-6","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V47-mjp-7","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V47-mjp-8","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V47-mjp-9","","","Sydney - Adelaide Via Albury","3","A57FB2","FFFFFF"
"5-V50-mjp-1","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-mjp-10","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-mjp-11","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-mjp-2","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-mjp-3","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-mjp-4","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-mjp-5","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-mjp-6","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-mjp-7","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-mjp-8","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-mjp-9","","","Warrnambool - Melbourne Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V52-mjp-1","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-mjp-10","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-mjp-11","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-mjp-2","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-mjp-3","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-mjp-4","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-mjp-5","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-mjp-6","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-mjp-7","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-mjp-8","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-mjp-9","","","Yarram - Melbourne Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-WBL-mjp-1","","","Warrnambool - Melbourne Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-WBL-mjp-10","","","Warrnambool - Melbourne Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-WBL-mjp-11","","","Warrnambool - Melbourne Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-WBL-mjp-2","","","Warrnambool - Melbourne Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-WBL-mjp-3","","","Warrnambool - Melbourne Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-WBL-mjp-4","","","Warrnambool - Melbourne Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-WBL-mjp-5","","","Warrnambool - Melbourne Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-WBL-mjp-6","","","Warrnambool - Melbourne Via Geelong & Colac","3","A57FB2","FFFFFF"
